rowlabel	split	sex	yrsarea	resyrago	work2	tenure1	livharm1	agegrp7	ethgrp2a	educat3	rural2	edeprivex	wdeprivex	IndivWgtx	cause2m	walkdark	walkday	homealon	wburgl	wmugged	wcarstol	wfromcar	wraped	wattack	wraceatt	worryx	bcsvictim	rubbcomm	vandcomm	poorhou	antisocx
147329280	4	2	5	 	2	4	3	2	1	2	1	1	 	.473884791135788	1	4	3	2	 	 	 	 	 	 	 	 	1	2	2	2	 
137048020	2	2	5	 	2	4	6	7	1	1	1	3	 	.562343597412109	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	 
136738230	3	2	7	 	2	1	6	6	1	3	1	3	 	.466910123825073	 	 	 	 	3	3	 	 	3	3	4	-.246148273348808	0	4	4	4	 
137064250	1	1	6	 	2	1	1	6	1	1	2	3	 	1.2314385175705	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	-1.21526670455933
147318170	1	1	6	 	1	4	2	2	1	3	1	3	 	1.61126244068146	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	1.55172836780548
136790140	2	2	2	1	2	4	4	6	1	1	1	1	 	.347616106271744	 	 	 	 	 	 	1	1	 	 	 	 	0	2	3	4	 
136495210	1	2	1	2	1	4	5	3	1	4	2	5	 	.577484130859375	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-.998238801956177
137178310	3	1	5	 	1	2	1	4	1	4	2	4	 	2.02791142463684	 	 	 	 	3	3	 	 	4	3	3	-.226306915283203	0	4	4	4	 
136362160	4	2	7	1	1	2	4	3	1	2	1	5	 	.558172047138214	1	3	1	1	 	 	 	 	 	 	 	 	0	4	4	4	 
147279040	4	2	7	 	2	1	6	7	1	1	1	5	 	.654097080230713	4	3	1	2	 	 	 	 	 	 	 	 	0	4	4	4	 
147363360	4	1	6	 	1	2	1	4	1	4	1	 	5	.934446692466736	5	1	1	1	 	 	 	 	 	 	 	 	0	3	4	4	 
147583340	2	1	5	 	1	2	1	3	1	4	1	5	 	.602084219455719	 	 	 	 	 	 	4	3	 	 	 	 	0	4	4	4	 
136595280	4	2	3	 	1	4	1	2	1	2	2	5	 	1.3662086725235	10	3	1	1	 	 	 	 	 	 	 	 	0	3	4	4	 
136020240	3	1	6	 	1	2	3	5	1	4	1	3	 	.57139927148819	 	 	 	 	2	3	 	 	4	4	4	-.566784560680389	1	3	3	3	 
137003080	4	1	6	 	1	2	1	6	1	3	1	4	 	1.1345499753952	9	3	3	3	 	 	 	 	 	 	 	 	0	4	4	4	 
136673040	4	1	7	 	1	1	1	5	1	1	1	 	1	.575168609619141	4	2	1	1	 	 	 	 	 	 	 	 	0	2	3	2	 
147525010	1	2	6	 	2	2	1	6	1	4	1	4	 	1.13995897769928	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	 
137098180	2	2	7	 	1	1	1	5	3	1	1	3	 	1.24669086933136	 	 	 	 	 	 	4	2	 	 	 	 	0	3	3	3	 
147560040	4	2	7	 	2	1	1	6	1	1	1	1	 	.568897783756256	9	3	1	1	 	 	 	 	 	 	 	 	0	3	3	3	 
137069190	3	1	6	 	1	1	1	5	1	4	1	5	 	1.0759973526001	 	 	 	 	3	3	 	 	3	4	4	-.55535900592804	0	4	4	4	 
137157250	1	2	7	 	1	4	3	2	1	4	1	3	 	.326409220695496	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	1.6511492729187
137099180	2	1	2	1	1	4	3	1	1	2	1	3	 	2.00756359100342	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	 
136650180	2	1	7	 	1	2	2	2	1	1	1	4	 	1.00307023525238	 	 	 	 	 	 	2	1	 	 	 	 	0	2	4	3	 
136438150	3	2	7	 	2	1	6	7	1	5	1	1	 	.694273829460144	 	 	 	 	2	2	 	 	4	2	4	.360114425420761	0	4	4	4	 
137120160	4	2	7	 	1	1	1	5	1	4	1	5	 	1.13458037376404	8	2	1	1	 	 	 	 	 	 	 	 	0	3	3	3	 
147577230	3	1	6	 	2	1	6	7	1	1	2	3	 	.556301891803741	 	 	 	 	3	3	 	 	4	3	4	-.514213681221008	0	4	4	4	 
147323160	4	2	6	 	1	2	1	3	1	4	1	5	 	1.28101480007172	4	1	1	1	 	 	 	 	 	 	 	 	0	4	4	4	 
136472040	4	1	5	 	1	2	1	4	1	4	2	3	 	2.27951169013977	4	1	1	1	 	 	 	 	 	 	 	 	1	4	4	4	 
136903240	4	2	6	 	1	1	1	4	1	2	1	4	 	1.18626689910889	6	1	1	1	 	 	 	 	 	 	 	 	1	3	3	3	 
136669110	3	1	3	2	1	4	3	2	1	4	2	4	 	.706982135772705	 	 	 	 	3	4	 	 	4	4	4	-1.13190197944641	0	3	3	3	 
136291190	3	1	2	1	1	2	1	2	1	4	1	3	 	1.31029546260834	 	 	 	 	1	1	 	 	4	2	4	.92523181438446	1	3	3	3	 
136877040	4	1	7	 	2	1	1	7	1	3	1	3	 	.454482644796371	5	2	1	1	 	 	 	 	 	 	 	 	0	4	4	4	 
136719060	2	2	7	 	2	1	6	7	1	1	1	3	 	.66916424036026	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	 
136113280	4	2	6	 	2	1	1	7	1	1	1	5	 	1.3007904291153	13	4	1	2	 	 	 	 	 	 	 	 	0	4	4	4	 
137192130	1	1	7	 	2	1	3	6	1	1	1	4	 	.424809366464615	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	.739790976047516
136505070	3	1	7	 	1	1	1	5	1	4	1	5	 	1.04642367362976	 	 	 	 	3	3	 	 	4	3	3	-.226306915283203	0	4	4	4	 
137181260	2	1	6	 	1	2	1	4	2	4	1	5	 	1.72915863990784	 	 	 	 	 	 	3	3	 	 	 	 	0	4	4	3	 
137007300	2	1	6	 	1	2	1	3	1	2	1	3	 	1.43113946914673	 	 	 	 	 	 	3	3	 	 	 	 	1	4	4	4	 
136219310	3	2	6	 	2	1	5	6	1	1	1	5	 	.580239951610565	 	 	 	 	3	3	 	 	2	3	4	.0219171475619078	0	4	4	4	 
147598210	1	2	7	 	2	1	6	7	1	1	1	2	 	.795131504535675	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-1.21526670455933
137128040	4	1	7	 	1	1	1	5	1	3	1	2	 	.5266073346138	6	2	1	1	 	 	 	 	 	 	 	 	0	3	4	3	 
137104230	3	2	5	 	1	4	3	2	1	2	1	1	 	.645590245723724	 	 	 	 	1	3	 	 	3	2	3	.864248991012573	0	2	3	3	 
136821190	3	2	5	 	1	2	1	3	3	4	1	3	 	1.30616688728333	 	 	 	 	2	2	 	 	3	3	4	.31896910071373	0	4	4	4	 
136936310	3	2	6	2	1	4	4	5	1	3	1	5	 	.47471484541893	 	 	 	 	3	3	 	 	3	3	3	.0417585112154484	1	4	4	4	 
136032060	2	2	7	 	1	4	3	1	1	2	1	2	 	2.0626380443573	 	 	 	 	 	 	3	3	 	 	 	 	1	4	4	4	 
147467030	3	1	7	 	2	1	1	6	1	1	2	3	 	.84461784362793	 	 	 	 	2	4	 	 	4	4	4	-.875262022018433	0	4	4	4	 
147411190	3	1	5	 	1	1	3	4	1	4	1	3	 	.341047585010529	 	 	 	 	3	3	 	 	4	3	3	-.226306915283203	0	4	4	4	 
136631140	2	2	7	2	1	2	5	4	1	4	2	4	 	.55551016330719	 	 	 	 	 	 	3	3	 	 	 	 	0	3	3	3	 
136004280	4	1	4	1	1	4	3	1	1	4	1	3	 	.792368829250336	5	3	2	2	 	 	 	 	 	 	 	 	0	2	2	2	 
136916110	3	1	6	 	2	4	3	4	1	1	1	1	 	.701849460601807	 	 	 	 	2	2	 	 	4	3	4	.0509036891162395	0	4	4	2	 
136071100	2	1	7	 	2	1	1	4	1	4	1	2	 	.606168270111084	 	 	 	 	 	 	2	2	 	 	 	 	0	4	4	4	 
147478160	4	2	7	 	2	1	6	6	1	2	1	5	 	.39540234208107	4	1	1	1	 	 	 	 	 	 	 	 	0	3	4	4	 
136117220	2	1	7	 	1	4	1	6	1	4	2	4	 	.979973256587982	 	 	 	 	 	 	3	3	 	 	 	 	1	4	4	4	 
136052100	2	2	5	 	1	1	1	4	1	3	2	3	 	.689247965812683	 	 	 	 	 	 	4	4	 	 	 	 	0	4	4	4	 
137033030	3	2	5	 	2	1	5	6	1	4	2	5	 	.590107142925262	 	 	 	 	2	2	 	 	2	3	4	.587034523487091	0	4	4	4	 
136495120	4	1	7	 	1	4	3	2	1	4	1	5	 	1.27215719223022	4	1	1	1	 	 	 	 	 	 	 	 	1	4	4	4	 
136512170	1	2	5	1	2	4	5	3	1	2	2	2	 	.384265899658203	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	.194353505969048
137083360	4	2	6	 	2	2	3	1	1	3	2	 	2	.954718887805939	5	4	2	2	 	 	 	 	 	 	 	 	0	2	3	2	 
136801240	4	1	7	 	2	1	1	6	1	4	1	5	 	.694553971290588	2	1	1	1	 	 	 	 	 	 	 	 	1	4	4	4	 
137130070	3	1	3	 	1	4	3	3	1	3	1	1	 	.771869003772736	 	 	 	 	2	2	 	 	4	2	3	.648021221160889	1	3	3	3	 
147288210	1	1	6	 	2	4	3	4	1	5	1	1	 	.360969662666321	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	 
147269120	4	2	7	1	2	4	2	1	1	2	1	1	 	1.57719361782074	1	3	1	2	 	 	 	 	 	 	 	 	0	2	3	3	 
136922240	4	1	4	 	1	2	1	2	1	4	1	4	 	1.04792773723602	1	1	1	1	 	 	 	 	 	 	 	 	0	4	4	4	 
136403160	4	2	7	 	2	1	6	6	1	1	1	 	3	.245917662978172	99	2	1	2	 	 	 	 	 	 	 	 	0	4	4	4	 
136041320	4	1	2	1	2	4	3	4	1	2	1	1	 	.768361508846283	5	1	1	1	 	 	 	 	 	 	 	 	1	2	2	2	 
136557200	4	2	3	 	2	4	1	1	3	1	1	1	 	1.41081118583679	4	3	3	4	 	 	 	 	 	 	 	 	0	2	2	2	 
136279110	3	1	7	 	1	1	1	5	1	4	1	4	 	1.19395625591278	 	 	 	 	3	4	 	 	4	4	4	-1.13190197944641	0	4	4	4	 
136058140	2	2	7	 	2	3	1	5	1	1	1	2	 	.500205934047699	 	 	 	 	 	 	2	3	 	 	 	 	1	3	3	3	 
136166050	1	2	7	 	2	1	1	5	1	1	1	2	 	1.12554204463959	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	.881428122520447
136141240	4	1	7	 	1	5	3	1	1	3	1	1	 	1.82492017745972	4	3	2	1	 	 	 	 	 	 	 	 	1	2	3	3	 
136863180	2	2	5	 	1	2	1	4	1	3	1	3	 	1.93537080287933	 	 	 	 	 	 	3	3	 	 	 	 	0	4	4	4	 
136003060	2	2	7	 	1	5	3	1	3	4	1	2	 	2.12028527259827	 	 	 	 	 	 	4	2	 	 	 	 	0	3	3	3	 
137170070	3	2	3	 	2	2	1	3	1	5	1	5	 	1.32381296157837	 	 	 	 	3	3	 	 	4	3	4	-.514213681221008	0	4	4	4	 
147423160	4	2	4	 	2	4	3	2	1	1	1	1	 	.274245649576187	5	4	2	3	 	 	 	 	 	 	 	 	1	3	4	4	 
136501240	4	1	7	 	1	1	3	4	1	4	1	5	 	.470861703157425	4	1	1	1	 	 	 	 	 	 	 	 	0	4	4	4	 
137062150	3	1	7	 	2	1	3	5	1	4	2	4	 	.416764408349991	 	 	 	 	2	3	 	 	4	3	3	.03033297508955	0	4	4	4	 
147465060	2	2	4	 	1	2	1	3	1	4	1	1	 	1.26770722866058	 	 	 	 	 	 	3	2	 	 	 	 	0	4	4	4	 
136223060	2	1	6	 	2	1	1	7	1	1	1	3	 	1.0640527009964	 	 	 	 	 	 	4	3	 	 	 	 	0	3	4	4	 
136933270	3	1	2	1	1	2	3	2	1	2	2	3	 	1.84226524829865	 	 	 	 	3	3	 	 	4	3	4	-.514213681221008	1	2	4	4	 
136461220	2	1	7	 	1	2	1	5	1	3	1	3	 	.734279334545136	 	 	 	 	 	 	3	2	 	 	 	 	0	4	4	4	 
136090180	2	2	5	 	2	2	1	7	1	1	1	3	 	1.15946018695831	 	 	 	 	 	 	3	3	 	 	 	 	0	4	4	4	 
136354230	3	1	7	 	2	2	1	6	1	1	1	5	 	.480195552110672	 	 	 	 	4	3	 	 	4	2	3	-.173736080527306	0	4	4	4	 
137141310	3	2	7	 	2	1	6	7	1	1	1	5	 	.759927153587341	 	 	 	 	4	2	 	 	4	3	4	-.462376087903976	0	4	4	4	 
135440250	1	2	7	 	1	1	5	5	1	4	1	4	 	.51550281047821	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-.998238801956177
147431100	2	1	5	 	1	2	1	2	1	1	2	1	 	.641057670116425	 	 	 	 	 	 	4	4	 	 	 	 	1	4	4	4	 
136655220	2	1	3	 	1	4	2	3	4	4	1	2	 	.723781526088715	 	 	 	 	 	 	4	4	 	 	 	 	0	3	4	4	 
136375240	4	2	6	 	1	2	2	3	4	4	1	5	 	1.32896304130554	7	3	1	2	 	 	 	 	 	 	 	 	0	3	4	3	 
136768070	3	1	6	 	2	4	1	5	1	2	1	3	 	1.16224336624146	 	 	 	 	3	4	 	 	4	4	4	-1.13190197944641	0	4	4	4	 
136027260	2	2	6	 	1	2	1	3	1	2	1	2	 	1.79126536846161	 	 	 	 	 	 	2	4	 	 	 	 	0	4	4	4	 
137017010	1	1	7	 	1	2	1	5	1	5	2	2	 	1.05198085308075	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-1.21526670455933
137081130	1	2	7	 	1	2	3	1	3	2	1	2	 	1.2552775144577	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	1.01934885978699
136048120	4	2	6	 	1	2	1	2	1	4	1	2	 	1.23066556453705	13	2	1	2	 	 	 	 	 	 	 	 	1	2	2	2	 
147292020	2	2	3	2	1	4	1	2	1	4	2	3	 	1.15728068351746	 	 	 	 	 	 	4	4	 	 	 	 	0	4	4	3	 
136750050	1	1	7	 	1	4	1	6	1	1	2	2	 	.879266083240509	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	3	-.773530006408691
147521160	4	1	1	2	1	2	3	2	1	4	1	3	 	.74565452337265	4	1	1	1	 	 	 	 	 	 	 	 	0	3	4	4	 
136722120	4	2	7	 	2	1	6	7	1	2	1	4	 	.712221562862396	13	4	1	1	 	 	 	 	 	 	 	 	0	4	4	4	 
136198250	1	2	6	 	1	1	5	4	1	3	1	3	 	1.08646821975708	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-1.21526670455933
136520080	4	1	6	 	2	1	1	6	1	4	2	5	 	.665532290935516	8	1	1	1	 	 	 	 	 	 	 	 	0	4	4	4	 
136971280	4	2	7	 	2	4	6	6	3	1	1	1	 	2.884028673172	5	3	2	2	 	 	 	 	 	 	 	 	0	4	4	4	 
147385090	1	1	2	2	1	4	1	3	3	2	1	1	 	1.46063828468323	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	-1.21526670455933
147281170	1	1	6	 	1	1	1	3	1	4	2	5	 	1.34512495994568	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-.427352368831635
136242060	2	1	4	 	1	4	3	3	1	2	2	2	 	1.80640995502472	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	3	 
136321140	2	1	7	 	2	1	1	7	1	4	1	5	 	1.11366868019104	 	 	 	 	 	 	3	3	 	 	 	 	0	4	4	3	 
136540250	1	1	7	 	1	4	3	2	1	2	2	 	4	.33308219909668	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-.235942155122757
135604220	2	1	3	2	2	4	3	4	1	3	2	3	 	.251123696565628	 	 	 	 	 	 	3	2	 	 	 	 	0	3	4	4	 
136513170	1	2	2	1	2	5	1	5	1	1	1	3	 	.674779236316681	 	 	 	 	 	 	 	 	 	 	 	 	1	4	4	4	.68802934885025
135520080	4	1	5	 	1	4	3	1	4	4	1	1	 	2.59050726890564	8	2	1	1	 	 	 	 	 	 	 	 	0	2	3	3	 
136916300	2	2	7	 	1	1	6	6	1	2	1	1	 	1.15132331848145	 	 	 	 	 	 	5	 	 	 	 	 	0	4	4	3	 
136111320	4	2	5	1	2	4	1	6	1	1	2	5	 	.732187569141388	4	2	1	1	 	 	 	 	 	 	 	 	0	4	4	4	 
137146070	3	1	7	 	1	2	2	3	1	3	2	5	 	.828273773193359	 	 	 	 	3	3	 	 	4	3	4	-.514213681221008	0	3	3	3	 
147258210	1	2	7	 	1	2	1	4	1	4	1	1	 	2.40688824653625	 	 	 	 	 	 	 	 	 	 	 	 	1	3	4	3	.23735223710537
135468050	1	2	5	 	2	4	6	5	1	1	2	5	 	.229369193315506	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-1.21526670455933
136725130	1	1	6	 	1	2	3	2	1	4	1	4	 	.717819690704346	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	-.46065092086792
147483160	4	1	6	 	1	2	3	1	1	4	1	3	 	1.26453995704651	7	1	1	1	 	 	 	 	 	 	 	 	1	3	3	3	 
136235040	4	2	5	 	1	2	1	2	1	4	1	5	 	1.20739722251892	2	2	1	1	 	 	 	 	 	 	 	 	0	4	4	4	 
147600310	3	2	7	 	1	2	1	5	1	4	1	4	 	1.180499792099	 	 	 	 	2	4	 	 	4	3	4	-.566051304340363	1	4	4	4	 
136303220	2	2	7	 	2	1	5	5	1	3	1	5	 	.554496467113495	 	 	 	 	 	 	3	3	 	 	 	 	0	4	4	4	 
136169060	2	2	5	 	1	1	5	4	1	4	1	3	 	.559756755828857	 	 	 	 	 	 	4	3	 	 	 	 	0	3	4	3	 
136295210	1	2	7	 	1	2	2	3	1	4	1	4	 	1.13058662414551	 	 	 	 	 	 	 	 	 	 	 	 	0	3	4	3	.248281165957451
136945070	3	2	5	 	2	4	6	7	1	1	1	3	 	.367145538330078	 	 	 	 	3	3	 	 	3	2	3	.350969225168228	0	3	3	3	 
147405120	4	2	7	 	2	1	6	7	1	1	1	2	 	.825602889060974	4	4	2	2	 	 	 	 	 	 	 	 	0	4	4	4	 
136477200	4	2	1	2	1	4	1	4	1	3	1	2	 	.94568920135498	5	2	1	1	 	 	 	 	 	 	 	 	0	3	4	3	 
137184190	3	1	7	 	2	4	1	7	1	1	1	1	 	1.07930898666382	 	 	 	 	4	4	 	 	4	4	4	-1.3885418176651	0	2	3	2	 
135493240	4	2	4	 	1	2	3	2	3	4	1	4	 	.518890738487244	7	2	1	1	 	 	 	 	 	 	 	 	0	4	4	4	 
136237180	2	1	5	 	1	4	2	3	1	3	1	3	 	.866507589817047	 	 	 	 	 	 	2	2	 	 	 	 	0	4	4	4	 
147340010	1	1	7	 	2	1	1	5	1	3	1	3	 	.837243914604187	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	.194609791040421
135380140	2	2	2	1	2	4	1	5	4	5	1	1	 	1.13135254383087	 	 	 	 	 	 	2	2	 	 	 	 	0	3	3	3	 
136746140	2	1	7	 	2	1	1	5	1	4	2	3	 	.453619956970215	 	 	 	 	 	 	3	3	 	 	 	 	0	4	4	4	 
136823220	2	2	7	 	2	4	5	3	1	2	1	2	 	1.28586852550507	 	 	 	 	 	 	4	3	 	 	 	 	0	3	3	3	 
136124140	2	1	7	 	1	1	1	4	1	2	2	3	 	.563780546188354	 	 	 	 	 	 	3	3	 	 	 	 	1	3	4	3	 
136036190	3	2	7	 	2	1	1	6	1	1	1	3	 	1.61068427562714	 	 	 	 	1	1	 	 	2	1	4	1.77057337760925	0	3	4	3	 
136746120	4	1	6	 	2	1	3	6	1	1	2	3	 	.219170108437538	4	1	1	1	 	 	 	 	 	 	 	 	0	3	3	3	 
147539040	4	1	3	 	1	4	1	1	1	2	1	1	 	1.56620359420776	6	2	1	1	 	 	 	 	 	 	 	 	0	2	3	3	 
136393050	1	1	6	 	1	2	2	3	2	4	1	3	 	1.17426085472107	 	 	 	 	 	 	 	 	 	 	 	 	1	3	4	3	1.23287284374237
136194130	1	2	2	1	1	2	2	1	1	3	1	1	 	.596697449684143	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	.364088177680969
136183240	4	1	7	 	2	1	1	7	1	5	2	5	 	.497703582048416	4	1	1	1	 	 	 	 	 	 	 	 	0	4	4	4	 
137144290	1	2	7	1	2	3	2	2	1	2	1	3	 	.930645763874054	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	1.77988243103027
136875080	4	2	2	1	2	4	1	2	1	4	2	5	 	1.09851717948914	2	2	1	1	 	 	 	 	 	 	 	 	0	4	4	3	 
137173220	2	1	7	 	2	1	3	6	1	1	1	3	 	.257224500179291	 	 	 	 	 	 	3	3	 	 	 	 	0	4	4	4	 
147558220	2	2	3	 	2	4	6	6	1	1	1	2	 	.526723325252533	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	 
147265060	2	2	5	 	2	1	1	2	3	1	1	1	 	2.43682599067688	 	 	 	 	 	 	2	2	 	 	 	 	0	2	4	3	 
136616030	3	2	2	1	1	1	5	4	1	4	2	3	 	.307277292013168	 	 	 	 	4	4	 	 	4	4	4	-1.3885418176651	0	4	4	4	 
136757160	4	2	4	 	2	1	2	4	1	4	1	3	 	.542577087879181	1	2	1	1	 	 	 	 	 	 	 	 	1	4	4	4	 
136208220	2	2	7	 	2	4	1	6	1	1	2	1	 	.558178544044495	 	 	 	 	 	 	3	3	 	 	 	 	0	3	3	3	 
147538010	1	1	7	 	1	2	1	4	3	4	1	1	 	2.33052706718445	 	 	 	 	 	 	 	 	 	 	 	 	0	2	3	3	1.68229043483734
147319110	3	1	6	 	1	1	1	4	1	4	1	5	 	1.88009297847748	 	 	 	 	3	4	 	 	4	3	4	-.822691202163696	0	4	4	4	 
136049220	2	1	6	 	1	1	1	6	1	4	1	4	 	1.73762536048889	 	 	 	 	 	 	3	3	 	 	 	 	0	4	4	4	 
136792250	1	1	5	 	2	1	1	5	1	1	2	5	 	.581140041351318	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-.950397610664368
147281070	3	1	7	 	2	1	6	7	1	4	1	3	 	.648565471172333	 	 	 	 	3	4	 	 	4	3	4	-.822691202163696	0	4	4	3	 
136910110	3	1	7	 	1	4	1	5	1	2	1	1	 	.937744140625	 	 	 	 	3	4	 	 	4	4	4	-1.13190197944641	0	3	3	3	 
135587160	4	2	6	 	2	1	1	6	1	1	2	3	 	.760143518447876	8	2	2	1	 	 	 	 	 	 	 	 	0	3	4	3	 
136889340	2	2	7	 	2	4	6	7	1	1	2	3	 	.465719491243362	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	3	 
136465100	2	1	6	 	1	2	1	3	1	4	1	5	 	.986286461353302	 	 	 	 	 	 	2	3	 	 	 	 	0	4	4	4	 
136796220	2	1	7	 	2	4	6	4	1	1	1	1	 	.547037065029144	 	 	 	 	 	 	 	 	 	 	 	 	0	3	4	3	 
136624150	3	1	1	2	1	4	2	3	5	2	1	2	 	1.32410430908203	 	 	 	 	4	4	 	 	5	4	4	 	0	4	4	4	 
136116240	4	2	7	 	2	1	6	6	1	1	1	2	 	.512206852436066	8	1	1	1	 	 	 	 	 	 	 	 	0	4	4	3	 
136615050	1	1	6	 	1	4	5	4	1	2	1	4	 	.376987010240555	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-.23619844019413
147633090	1	2	7	 	2	1	6	7	1	1	2	 	3	.326736211776733	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-1.21526670455933
136726310	3	1	7	 	2	1	6	6	1	3	1	5	 	.581022679805756	 	 	 	 	4	4	 	 	4	4	4	-1.3885418176651	0	4	4	4	 
136596110	3	2	6	1	1	2	2	3	1	4	2	5	 	1.19040429592133	 	 	 	 	3	4	 	 	4	4	4	-1.13190197944641	0	4	4	4	 
147386020	2	1	5	 	2	1	6	5	1	2	1	1	 	.558288335800171	 	 	 	 	 	 	4	4	 	 	 	 	0	4	4	4	 
136734180	2	2	7	 	2	1	1	7	1	3	2	5	 	1.14532375335693	 	 	 	 	 	 	3	2	 	 	 	 	0	4	4	4	 
136557140	2	2	2	1	2	4	2	2	1	1	1	1	 	1.4710009098053	 	 	 	 	 	 	 	 	 	 	 	 	0	2	2	2	 
136810240	4	1	6	 	2	1	1	6	1	4	2	 	3	.573923528194427	4	2	1	1	 	 	 	 	 	 	 	 	0	3	3	3	 
136562290	1	2	1	2	1	4	3	1	1	4	1	1	 	1.50413107872009	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	.629082202911377
136291050	1	1	7	 	1	1	1	4	1	3	1	2	 	1.81427097320557	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	.49454054236412
136414080	4	2	5	 	1	2	3	3	1	4	1	5	 	.663640141487122	2	2	1	1	 	 	 	 	 	 	 	 	0	4	4	4	 
136493080	4	1	7	 	2	4	3	6	1	4	1	2	 	.604942679405212	13	1	1	1	 	 	 	 	 	 	 	 	0	2	3	2	 
136809210	1	2	5	 	1	2	2	3	1	2	2	3	 	.619821965694427	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-.425589293241501
147361140	2	2	1	2	1	2	2	2	1	3	2	 	4	.530214190483093	 	 	 	 	 	 	2	2	 	 	 	 	0	4	4	3	 
136436040	4	1	3	2	1	4	2	3	4	4	1	2	 	.716089248657227	11	3	1	2	 	 	 	 	 	 	 	 	1	4	4	4	 
147424020	2	1	6	 	2	4	3	7	1	1	1	3	 	.290299832820892	 	 	 	 	 	 	4	4	 	 	 	 	0	4	4	4	 
135407200	4	2	5	 	1	4	2	3	1	4	1	1	 	.597151935100555	5	3	2	2	 	 	 	 	 	 	 	 	1	3	3	3	 
136565240	4	1	7	 	2	4	3	3	1	2	1	1	 	.594758212566376	6	2	1	1	 	 	 	 	 	 	 	 	0	2	3	3	 
136888190	3	1	5	 	2	4	2	7	1	3	1	1	 	.66440349817276	 	 	 	 	1	1	 	 	1	1	4	2.03863883018494	0	4	4	4	 
136900010	1	1	7	 	2	1	1	6	1	3	1	3	 	.500439822673798	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-.0388705097138882
136651090	1	1	7	 	1	4	1	5	1	4	2	3	 	.794385731220245	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	-.990557968616486
136522240	4	2	7	 	1	4	2	2	1	2	1	2	 	1.03505778312683	13	3	1	2	 	 	 	 	 	 	 	 	0	2	4	3	 
137061020	2	2	6	 	2	4	6	5	1	1	2	3	 	.42866638302803	 	 	 	 	 	 	 	 	 	 	 	 	0	3	3	3	 
136744070	3	1	7	 	2	4	6	7	1	1	1	2	 	.536720275878906	 	 	 	 	2	2	 	 	4	3	4	.0509036891162395	0	3	4	4	 
137111160	4	1	7	 	2	1	1	6	1	1	1	4	 	1.02243137359619	5	2	1	1	 	 	 	 	 	 	 	 	0	3	3	3	 
147403260	2	1	7	 	2	1	3	7	1	4	1	2	 	.524718105792999	 	 	 	 	 	 	3	3	 	 	 	 	0	2	3	3	 
136825080	4	2	3	 	2	4	1	3	5	1	1	1	 	1.32769155502319	8	2	1	3	 	 	 	 	 	 	 	 	1	3	4	4	 
136370130	1	1	7	 	2	1	1	5	1	4	1	3	 	1.00827264785767	 	 	 	 	 	 	 	 	 	 	 	 	0	4	4	4	 
147592200	4	2	3	 	1	4	2	4	1	4	1	5	 	1.10432612895966	5	3	1	1	 	 	 	 	 	 	 	 	0	3	4	4	 
135440230	3	2	6	 	1	2	1	4	1	2	1	4	 	1.03644192218781	 	 	 	 	4	9	 	 	9	9	9	 	0	4	4	4	 
136799200	4	2	2	1	1	2	1	4	1	4	1	4	 	.918946921825409	5	2	1	1	 	 	 	 	 	 	 	 	1	4	4	4	 
