YYYY,Month,MM,DD,DD365,Tmax,Tmin,Tmean,Trange,Rainfall_mm
1974,Jan,1,15,15,13,6.6,9.8,6.4,3.9
1974,Jan,1,16,16,11,5.3,8.2,5.7,2.8
1974,Jan,1,17,17,9.8,3.8,6.8,6,0
1974,Jan,1,18,18,11.8,4,7.9,7.8,0
1974,Jan,1,19,19,10.8,6.8,8.8,4,0
1974,Jan,1,20,20,7.5,5.2,6.4,2.3,0
1974,Jan,1,21,21,6.6,4.9,5.8,1.7,0.4
1974,Jan,1,22,22,10.3,3.8,7.1,6.5,0.4
1974,Jan,1,23,23,10.6,4.9,7.8,5.7,3.4
1974,Jan,1,24,24,10.1,6.2,8.2,3.9,0
1974,Jan,1,25,25,10,4.1,7.1,5.9,0.1
1974,Jan,1,26,26,8.9,4.6,6.8,4.3,1.6
1974,Jan,1,27,27,10.2,2.5,6.4,7.7,1.9
1974,Jan,1,28,28,9.9,3.1,6.5,6.8,0.2
1974,Jan,1,29,29,8.3,1.3,4.8,7,0
1974,Jan,1,30,30,9,1.7,5.4,7.3,0
1974,Jan,1,31,31,10.1,3,6.6,7.1,0.4
1974,Feb,2,1,32,10.3,4.6,7.5,5.7,1.9
1974,Feb,2,2,33,9.4,6.5,8,2.9,0
1974,Feb,2,3,34,8.1,2.1,5.1,6,2.2
1974,Feb,2,4,35,8.2,3,5.6,5.2,1.9
1974,Feb,2,5,36,6.5,-0.4,3.1,6.9,6.7
1974,Feb,2,6,37,5.6,0.4,3,5.2,0
1974,Feb,2,7,38,6.8,0.8,3.8,6,3.7
1974,Feb,2,8,39,10.8,0.4,5.6,10.4,9.6
1974,Feb,2,9,40,11.6,3.3,7.5,8.3,8.5
1974,Feb,2,10,41,11.8,7.8,9.8,4,15.8
1974,Feb,2,11,42,12.1,8.6,10.4,3.5,1.2
1974,Feb,2,12,43,9.6,3.7,6.7,5.9,2.4
1974,Feb,2,13,44,8.1,5.1,6.6,3,0
1974,Feb,2,14,45,9.1,0.9,5,8.2,8.1
1974,Feb,2,15,46,10.2,3,6.6,7.2,7
1974,Feb,2,16,47,11,7.3,9.2,3.7,0.2
1974,Feb,2,17,48,8.9,6.2,7.6,2.7,0.1
1974,Feb,2,18,49,7.7,6,6.9,1.7,0
1974,Feb,2,19,50,6.3,4.5,5.4,1.8,0.2
1974,Feb,2,20,51,8.1,-0.8,3.7,8.9,1.1
1974,Feb,2,21,52,11.4,0.7,6.1,10.7,0
1974,Feb,2,22,53,9.7,7.8,8.8,1.9,0.5
1974,Feb,2,23,54,9.7,1.8,5.8,7.9,0
1974,Feb,2,24,55,9.5,-0.8,4.4,10.3,0
1974,Feb,2,25,56,7.4,-0.9,3.3,8.3,0
1974,Feb,2,26,57,6.8,1.3,4.1,5.5,0
1974,Feb,2,27,58,2.8,2.2,2.5,0.6,0
1974,Feb,2,28,59,4.7,0.5,2.6,4.2,6.6
1974,Mar,3,1,60,7.2,0.7,4,6.5,0.3
1974,Mar,3,2,61,8.5,-0.4,4.1,8.9,0
1974,Mar,3,3,62,7.7,-1.3,3.2,9,0.7
1974,Mar,3,4,63,5.4,1.5,3.5,3.9,2
1974,Mar,3,5,64,5.1,0.1,2.6,5,0
1974,Mar,3,6,65,8.9,-0.9,4,9.8,0.2
1974,Mar,3,7,66,10.8,2.6,6.7,8.2,0
1974,Mar,3,8,67,7.1,1,4.1,6.1,0.1
1974,Mar,3,9,68,3.1,1.2,2.2,1.9,14.4
1974,Mar,3,10,69,3.5,0.2,1.9,3.3,2.8
1974,Mar,3,11,70,5.6,-0.2,2.7,5.8,0
1974,Mar,3,12,71,5.6,0.9,3.3,4.7,0
1974,Mar,3,13,72,6.1,-2.5,1.8,8.6,0
1974,Mar,3,14,73,9.4,-0.7,4.4,10.1,8.2
1974,Mar,3,15,74,11.1,3.4,7.3,7.7,2.3
1974,Mar,3,16,75,13.5,6.2,9.9,7.3,0
1974,Mar,3,17,76,9.5,6.1,7.8,3.4,2.1
1974,Mar,3,18,77,10.9,3.4,7.2,7.5,0
1974,Mar,3,19,78,10.8,4.9,7.9,5.9,3.1
1974,Mar,3,20,79,13.1,5.4,9.3,7.7,0
1974,Mar,3,21,80,12.3,1.5,6.9,10.8,0
1974,Mar,3,22,81,11.3,1.7,6.5,9.6,0
1974,Mar,3,23,82,8.8,4.7,6.8,4.1,0
1974,Mar,3,24,83,6.9,5.3,6.1,1.6,0.5
1974,Mar,3,25,84,16.7,5.1,10.9,11.6,0
1974,Mar,3,26,85,7.7,4.5,6.1,3.2,0
1974,Mar,3,27,86,8.1,4.6,6.4,3.5,0
1974,Mar,3,28,87,9.8,4.8,7.3,5,0
1974,Mar,3,29,88,13.3,4.7,9,8.6,0
1974,Mar,3,30,89,15.6,2.7,9.2,12.9,0
1974,Mar,3,31,90,14.6,1.5,8.1,13.1,0
1974,Apr,4,1,91,11,1.7,6.4,9.3,0
1974,Apr,4,2,92,15.5,3.6,9.6,11.9,0
1974,Apr,4,3,93,14.1,6,10.1,8.1,0
1974,Apr,4,4,94,18.6,4.6,11.6,14,0
1974,Apr,4,5,95,16.7,4.4,10.6,12.3,0
1974,Apr,4,6,96,16.5,4.6,10.6,11.9,0
1974,Apr,4,7,97,17.9,4.6,11.3,13.3,0
1974,Apr,4,8,98,15.6,4.7,10.2,10.9,0
1974,Apr,4,9,99,18.6,4.2,11.4,14.4,0
1974,Apr,4,10,100,18.3,3.2,10.8,15.1,0.1
1974,Apr,4,11,101,14.5,5.7,10.1,8.8,0.9
1974,Apr,4,12,102,13.5,5.6,9.6,7.9,0
1974,Apr,4,13,103,9.3,5.4,7.4,3.9,0
1974,Apr,4,14,104,10.8,0.5,5.7,10.3,0
1974,Apr,4,15,105,9.8,0.2,5,9.6,0
1974,Apr,4,16,106,15.4,3.2,9.3,12.2,0
1974,Apr,4,17,107,8.2,4.6,6.4,3.6,0
1974,Apr,4,18,108,9.1,5.2,7.2,3.9,0.1
1974,Apr,4,19,109,9.6,4.9,7.3,4.7,0
1974,Apr,4,20,110,9.7,5.7,7.7,4,0
1974,Apr,4,21,111,11.2,5.6,8.4,5.6,0
1974,Apr,4,22,112,11.7,1.8,6.8,9.9,0
1974,Apr,4,23,113,13.2,1.1,7.2,12.1,0
1974,Apr,4,24,114,10.9,2,6.5,8.9,0
1974,Apr,4,25,115,9.5,4.8,7.2,4.7,0.9
1974,Apr,4,26,116,11,3.6,7.3,7.4,0
1974,Apr,4,27,117,9.2,1.4,5.3,7.8,2
1974,Apr,4,28,118,11.2,4.2,7.7,7,0.2
1974,Apr,4,29,119,12.5,2.6,7.6,9.9,0
1974,Apr,4,30,120,16.2,3.5,9.9,12.7,0
1974,May,5,1,121,13.3,5.9,9.6,7.4,6.3
1974,May,5,2,122,12,3,7.5,9,2.5
1974,May,5,3,123,12,6,9,6,0
1974,May,5,4,124,10.6,7.7,9.2,2.9,0
1974,May,5,5,125,12.7,6.7,9.7,6,0.2
1974,May,5,6,126,11.7,2.5,7.1,9.2,0
1974,May,5,7,127,13.1,1.5,7.3,11.6,0
1974,May,5,8,128,15.7,1.3,8.5,14.4,0
1974,May,5,9,129,14.7,5.9,10.3,8.8,2.7
1974,May,5,10,130,15.2,8.9,12.1,6.3,5.2
1974,May,5,11,131,13.8,8.9,11.4,4.9,9.2
1974,May,5,12,132,16.1,7.7,11.9,8.4,0.8
1974,May,5,13,133,16.1,9.8,13,6.3,2.2
1974,May,5,14,134,17.9,5,11.5,12.9,0
1974,May,5,15,135,20.4,5.2,12.8,15.2,0
1974,May,5,16,136,19.3,9.2,14.3,10.1,0
1974,May,5,17,137,21.2,10.7,16,10.5,0
1974,May,5,18,138,19.8,8.4,14.1,11.4,0
1974,May,5,19,139,20.3,6,13.2,14.3,0
1974,May,5,20,140,19.3,10.2,14.8,9.1,0
1974,May,5,21,141,15.4,8.5,12,6.9,0
1974,May,5,22,142,17,8.3,12.7,8.7,0
1974,May,5,23,143,14.2,8.7,11.5,5.5,2.3
1974,May,5,24,144,15.6,7.9,11.8,7.7,0
1974,May,5,25,145,14.5,8.6,11.6,5.9,0
1974,May,5,26,146,18.9,4.1,11.5,14.8,0
1974,May,5,27,147,19.4,8.6,14,10.8,0
1974,May,5,28,148,15.7,8.8,12.3,6.9,0.2
1974,May,5,29,149,17,5.9,11.5,11.1,0
1974,May,5,30,150,17.8,4,10.9,13.8,0
1974,May,5,31,151,18,8.1,13.1,9.9,0
1974,Jun,6,1,152,19.8,9.2,14.5,10.6,0
1974,Jun,6,2,153,17.6,13.7,15.7,3.9,1.1
1974,Jun,6,3,154,19.8,10.2,15,9.6,0
1974,Jun,6,4,155,20.9,6.1,13.5,14.8,0
1974,Jun,6,5,156,21.7,9.3,15.5,12.4,0.7
1974,Jun,6,6,157,15.7,9,12.4,6.7,0
1974,Jun,6,7,158,16.6,6.2,11.4,10.4,5.6
1974,Jun,6,8,159,13.8,8.5,11.2,5.3,0
1974,Jun,6,9,160,15.1,5.2,10.2,9.9,0.8
1974,Jun,6,10,161,16.5,6.2,11.4,10.3,0
1974,Jun,6,11,162,21.5,9.2,15.4,12.3,0
1974,Jun,6,12,163,18.8,13.4,16.1,5.4,0
1974,Jun,6,13,164,20,7.7,13.9,12.3,0
1974,Jun,6,14,165,23.5,7.6,15.6,15.9,0
1974,Jun,6,15,166,24.2,10.5,17.4,13.7,0
1974,Jun,6,16,167,25,12.3,18.7,12.7,39
1974,Jun,6,17,168,20.2,14.3,17.3,5.9,0
1974,Jun,6,18,169,18.6,9.3,14,9.3,0
1974,Jun,6,19,170,19.2,12.4,15.8,6.8,0
1974,Jun,6,20,171,24,10.6,17.3,13.4,0
1974,Jun,6,21,172,24.2,13.3,18.8,10.9,0
1974,Jun,6,22,173,20.1,9.2,14.7,10.9,0
1974,Jun,6,23,174,16.2,11.8,14,4.4,0
1974,Jun,6,24,175,19.1,11.7,15.4,7.4,0
1974,Jun,6,25,176,19.8,11.7,15.8,8.1,3.9
1974,Jun,6,26,177,13.1,10.5,11.8,2.6,25.1
1974,Jun,6,27,178,11.5,10.5,11,1,1.6
1974,Jun,6,28,179,14.6,9.5,12.1,5.1,0.6
1974,Jun,6,29,180,21.3,11.3,16.3,10,0
1974,Jun,6,30,181,19.7,13.1,16.4,6.6,0.3
1974,Jul,7,1,182,19.3,13.6,16.5,5.7,0
1974,Jul,7,2,183,16.2,10.4,13.3,5.8,9.4
1974,Jul,7,3,184,18.5,12,15.3,6.5,0
1974,Jul,7,4,185,16.9,11.4,14.2,5.5,1.5
1974,Jul,7,5,186,20.1,13.1,16.6,7,0
1974,Jul,7,6,187,19.8,11.8,15.8,8,0
1974,Jul,7,7,188,22.9,10.5,16.7,12.4,0
1974,Jul,7,8,189,23,15.7,19.4,7.3,0
1974,Jul,7,9,190,21.8,12.8,17.3,9,1.3
1974,Jul,7,10,191,18.1,13,15.6,5.1,1.6
1974,Jul,7,11,192,17.8,12.4,15.1,5.4,0
1974,Jul,7,12,193,18.8,9.7,14.3,9.1,0
1974,Jul,7,13,194,17.8,11.4,14.6,6.4,2.8
1974,Jul,7,14,195,19.4,10.7,15.1,8.7,2.6
1974,Jul,7,15,196,17.4,12.2,14.8,5.2,12.8
1974,Jul,7,16,197,18.7,11.8,15.3,6.9,2.9
1974,Jul,7,17,198,19.5,11.4,15.5,8.1,0
1974,Jul,7,18,199,19.7,8.6,14.2,11.1,0
1974,Jul,7,19,200,20.6,8.9,14.8,11.7,0
1974,Jul,7,20,201,23.6,16.1,19.9,7.5,0
1974,Jul,7,21,202,24.4,9.6,17,14.8,0
1974,Jul,7,22,203,22.9,14.1,18.5,8.8,0.2
1974,Jul,7,23,204,20.6,14.6,17.6,6,0.3
1974,Jul,7,24,205,18.3,12.2,15.3,6.1,4.8
1974,Jul,7,25,206,20.4,8.3,14.4,12.1,0.1
1974,Jul,7,26,207,20.9,14.5,17.7,6.4,0
1974,Jul,7,27,208,20.1,12.4,16.3,7.7,0
1974,Jul,7,28,209,21.4,14.3,17.9,7.1,0
1974,Jul,7,29,210,21.1,10.7,15.9,10.4,0
1974,Jul,7,30,211,21.9,14.7,18.3,7.2,0
1974,Jul,7,31,212,20,15.9,18,4.1,1.4
1974,Aug,8,1,213,21.4,14.6,18,6.8,0
1974,Aug,8,2,214,21.6,8.8,15.2,12.8,0
1974,Aug,8,3,215,21.6,8.2,14.9,13.4,9.1
1974,Aug,8,4,216,13.3,11.8,12.6,1.5,17.1
1974,Aug,8,5,217,20.2,9.5,14.9,10.7,0
1974,Aug,8,6,218,22.2,8.8,15.5,13.4,0
1974,Aug,8,7,219,22.1,10,16.1,12.1,0.2
1974,Aug,8,8,220,21.3,13.1,17.2,8.2,4.6
1974,Aug,8,9,221,20.1,12.7,16.4,7.4,4.7
1974,Aug,8,10,222,18.3,11.8,15.1,6.5,1.6
1974,Aug,8,11,223,20.6,10.5,15.6,10.1,11.7
1974,Aug,8,12,224,20.6,14.2,17.4,6.4,2.4
1974,Aug,8,13,225,18.3,12.5,15.4,5.8,4
1974,Aug,8,14,226,20.5,12.5,16.5,8,1
1974,Aug,8,15,227,24.6,15.8,20.2,8.8,0.9
1974,Aug,8,16,228,22.4,15.1,18.8,7.3,0
1974,Aug,8,17,229,20.9,11.4,16.2,9.5,0.3
1974,Aug,8,18,230,18.5,10.5,14.5,8,1.3
1974,Aug,8,19,231,20.6,8.8,14.7,11.8,0
1974,Aug,8,20,232,22.2,9.1,15.7,13.1,0
1974,Aug,8,21,233,23.8,10,16.9,13.8,0
1974,Aug,8,22,234,22.9,10,16.5,12.9,0
1974,Aug,8,23,235,19.7,11.7,15.7,8,0
1974,Aug,8,24,236,22.9,15,19,7.9,0
1974,Aug,8,25,237,22.4,14.2,18.3,8.2,24.6
1974,Aug,8,26,238,19.5,11.9,15.7,7.6,1.2
1974,Aug,8,27,239,18.7,8.9,13.8,9.8,0
1974,Aug,8,28,240,19.3,6.6,13,12.7,0
1974,Aug,8,29,241,21,7.8,14.4,13.2,0
1974,Aug,8,30,242,19.8,13.8,16.8,6,5.4
1974,Aug,8,31,243,17.8,11.3,14.6,6.5,7.1
1974,Sep,9,1,244,16.7,11.9,14.3,4.8,15.5
1974,Sep,9,2,245,17.7,8.9,13.3,8.8,9.7
1974,Sep,9,3,246,17.5,11.8,14.7,5.7,4.1
1974,Sep,9,4,247,17.8,11.8,14.8,6,18.8
1974,Sep,9,5,248,15.7,10.2,13,5.5,3.9
1974,Sep,9,6,249,18.2,9.8,14,8.4,8.5
1974,Sep,9,7,250,16.1,11.3,13.7,4.8,0
1974,Sep,9,8,251,17.8,10.9,14.4,6.9,0
1974,Sep,9,9,252,18.4,11.1,14.8,7.3,0.7
1974,Sep,9,10,253,18.7,8.7,13.7,10,0
1974,Sep,9,11,254,19.2,7.2,13.2,12,3.2
1974,Sep,9,12,255,22.1,13.3,17.7,8.8,20
1974,Sep,9,13,256,18.4,15.9,17.2,2.5,0
1974,Sep,9,14,257,19.7,9.4,14.6,10.3,1.3
1974,Sep,9,15,258,16.1,12.5,14.3,3.6,3.9
1974,Sep,9,16,259,19.6,12.6,16.1,7,0
1974,Sep,9,17,260,16.5,10.1,13.3,6.4,1.3
1974,Sep,9,18,261,16,5.3,10.7,10.7,0
1974,Sep,9,19,262,16.8,6.5,11.7,10.3,0
1974,Sep,9,20,263,17.1,7,12.1,10.1,0.5
1974,Sep,9,21,264,15.2,10.2,12.7,5,0.2
1974,Sep,9,22,265,15.2,6.7,11,8.5,11.9
1974,Sep,9,23,266,15.8,9.3,12.6,6.5,9.1
1974,Sep,9,24,267,14.3,8.4,11.4,5.9,4.2
1974,Sep,9,25,268,14.5,7.6,11.1,6.9,4.5
1974,Sep,9,26,269,13.8,5.7,9.8,8.1,14
1974,Sep,9,27,270,10.1,7.4,8.8,2.7,11.5
1974,Sep,9,28,271,11.6,4.3,8,7.3,0.2
1974,Sep,9,29,272,13.1,3.2,8.2,9.9,7.3
1974,Sep,9,30,273,14.1,2.7,8.4,11.4,1.8
1974,Oct,10,1,274,13.1,2.4,7.8,10.7,3.2
1974,Oct,10,2,275,10.6,6.6,8.6,4,1.9
1974,Oct,10,3,276,12.9,5.1,9,7.8,3.4
1974,Oct,10,4,277,9.4,6.3,7.9,3.1,0.4
1974,Oct,10,5,278,11.9,6.6,9.3,5.3,0
1974,Oct,10,6,279,10.7,6,8.4,4.7,16.2
1974,Oct,10,7,280,10.4,2.1,6.3,8.3,1.7
1974,Oct,10,8,281,12.9,4.9,8.9,8,0.4
1974,Oct,10,9,282,13.6,7.6,10.6,6,1.7
1974,Oct,10,10,283,11.3,4.2,7.8,7.1,10.2
1974,Oct,10,11,284,9.8,4.2,7,5.6,0
1974,Oct,10,12,285,11.4,2.3,6.9,9.1,0
1974,Oct,10,13,286,13.2,0.3,6.8,12.9,0
1974,Oct,10,14,287,12.3,3.2,7.8,9.1,0
1974,Oct,10,15,288,10.3,3,6.7,7.3,8.5
1974,Oct,10,16,289,11.3,5.7,8.5,5.6,2.1
1974,Oct,10,17,290,10,6.7,8.4,3.3,0.6
1974,Oct,10,18,291,12.3,7.6,10,4.7,6.5
1974,Oct,10,19,292,12.1,5,8.6,7.1,3.7
1974,Oct,10,20,293,11.3,6.2,8.8,5.1,0.8
1974,Oct,10,21,294,10.9,3.9,7.4,7,2.7
1974,Oct,10,22,295,10.7,6.2,8.5,4.5,0
1974,Oct,10,23,296,10,6.7,8.4,3.3,0
1974,Oct,10,24,297,11.1,6.3,8.7,4.8,0
1974,Oct,10,25,298,11.4,7.1,9.3,4.3,0
1974,Oct,10,26,299,13.6,8.4,11,5.2,0
1974,Oct,10,27,300,11.5,9.2,10.4,2.3,0.2
1974,Oct,10,28,301,9.9,4.7,7.3,5.2,0
1974,Oct,10,29,302,7.4,3.6,5.5,3.8,0
1974,Oct,10,30,303,6,1.1,3.6,4.9,1
1974,Oct,10,31,304,8.6,-0.4,4.1,9,1.2
1974,Nov,11,1,305,10.6,1.9,6.3,8.7,0.4
1974,Nov,11,2,306,12,6.3,9.2,5.7,4.1
1974,Nov,11,3,307,9.9,6.1,8,3.8,4.7
1974,Nov,11,4,308,8.9,4.3,6.6,4.6,0
1974,Nov,11,5,309,8.5,3.3,5.9,5.2,0
1974,Nov,11,6,310,10.7,3.7,7.2,7,0
1974,Nov,11,7,311,11.4,6.5,9,4.9,0.2
1974,Nov,11,8,312,12.8,8.6,10.7,4.2,0
1974,Nov,11,9,313,14.1,8.5,11.3,5.6,0.8
1974,Nov,11,10,314,11.4,5.1,8.3,6.3,2.6
1974,Nov,11,11,315,8.8,7,7.9,1.8,3.7
1974,Nov,11,12,316,8.5,4.2,6.4,4.3,0.6
1974,Nov,11,13,317,11.3,3.8,7.6,7.5,21.8
1974,Nov,11,14,318,11.6,8.5,10.1,3.1,0.9
1974,Nov,11,15,319,11.8,6.7,9.3,5.1,0
1974,Nov,11,16,320,9.9,4.8,7.4,5.1,0.2
1974,Nov,11,17,321,9.1,4.3,6.7,4.8,19.2
1974,Nov,11,18,322,5.8,5.4,5.6,0.4,1.5
1974,Nov,11,19,323,7.6,1.6,4.6,6,8
1974,Nov,11,20,324,9.1,1.9,5.5,7.2,11.9
1974,Nov,11,21,325,9.4,4.5,7,4.9,10
1974,Nov,11,22,326,9.8,6.7,8.3,3.1,0
1974,Nov,11,23,327,10.7,7.5,9.1,3.2,0
1974,Nov,11,24,328,10.2,3.8,7,6.4,0.2
1974,Nov,11,25,329,8.6,4.8,6.7,3.8,0.1
1974,Nov,11,26,330,8.5,4.1,6.3,4.4,0.1
1974,Nov,11,27,331,10.4,2,6.2,8.4,0.7
1974,Nov,11,28,332,8.6,4.1,6.4,4.5,0.2
1974,Nov,11,29,333,10.1,4.3,7.2,5.8,3.2
1974,Nov,11,30,334,12.1,4.9,8.5,7.2,0
1974,Dec,12,1,335,12.8,6.8,9.8,6,0
1974,Dec,12,2,336,13.4,9.8,11.6,3.6,0
1974,Dec,12,3,337,12.6,11.9,12.3,0.7,0
1974,Dec,12,4,338,11.1,9.7,10.4,1.4,0
1974,Dec,12,5,339,9.3,5,7.2,4.3,0
1974,Dec,12,6,340,11.3,6.8,9.1,4.5,0
1974,Dec,12,7,341,12.4,7.6,10,4.8,0
1974,Dec,12,8,342,11.3,9.8,10.6,1.5,0.3
1974,Dec,12,9,343,8.2,7.8,8,0.4,0
1974,Dec,12,10,344,7.9,2.4,5.2,5.5,5.6
1974,Dec,12,11,345,5.2,1.4,3.3,3.8,1.1
1974,Dec,12,12,346,9.9,1.7,5.8,8.2,0.1
1974,Dec,12,13,347,8.2,0.1,4.2,8.1,0
1974,Dec,12,14,348,10,0.2,5.1,9.8,1.8
1974,Dec,12,15,349,8.9,2.9,5.9,6,0.3
1974,Dec,12,16,350,11.1,3.1,7.1,8,0.2
1974,Dec,12,17,351,7.1,4,5.6,3.1,0
1974,Dec,12,18,352,9.3,4.1,6.7,5.2,0
1974,Dec,12,19,353,10.6,4.7,7.7,5.9,0
1974,Dec,12,20,354,11.9,8.7,10.3,3.2,0
1974,Dec,12,21,355,11.7,9.5,10.6,2.2,1.9
1974,Dec,12,22,356,12.2,10,11.1,2.2,1.3
1974,Dec,12,23,357,11.9,9.4,10.7,2.5,0
1974,Dec,12,24,358,9.1,7.5,8.3,1.6,1.4
1974,Dec,12,25,359,13.2,2.9,8.1,10.3,6.8
1974,Dec,12,26,360,11.4,7,9.2,4.4,10.2
1974,Dec,12,27,361,12.8,6.9,9.9,5.9,2.4
1974,Dec,12,28,362,13.4,8.3,10.9,5.1,0
1974,Dec,12,29,363,11.2,10.5,10.9,0.7,0
1974,Dec,12,30,364,8.2,1.6,4.9,6.6,0
1974,Dec,12,31,365,9.6,1.8,5.7,7.8,0
1975,Jan,1,1,1,9.2,7.4,8.3,1.8,0.4
1975,Jan,1,2,2,9.7,7.6,8.7,2.1,0
1975,Jan,1,3,3,9.7,6.5,8.1,3.2,0
1975,Jan,1,4,4,8.8,2,5.4,6.8,0
1975,Jan,1,5,5,10.5,2.1,6.3,8.4,0
1975,Jan,1,6,6,9.9,8.4,9.2,1.5,1.1
1975,Jan,1,7,7,9,6,7.5,3,0.2
1975,Jan,1,8,8,9.5,6.2,7.9,3.3,0
1975,Jan,1,9,9,9.6,8.3,9,1.3,0
1975,Jan,1,10,10,10.6,8.2,9.4,2.4,0
1975,Jan,1,11,11,11.7,7.7,9.7,4,0
1975,Jan,1,12,12,11,8,9.5,3,0.8
1975,Jan,1,13,13,10.8,4.9,7.9,5.9,0.1
1975,Jan,1,14,14,11.8,5,8.4,6.8,0.9
1975,Jan,1,15,15,14,5.6,9.8,8.4,2.7
1975,Jan,1,16,16,6.4,3.1,4.8,3.3,1.4
1975,Jan,1,17,17,7.4,3,5.2,4.4,4.8
1975,Jan,1,18,18,4.2,0.6,2.4,3.6,0.6
1975,Jan,1,19,19,9.3,-0.2,4.6,9.5,12.6
1975,Jan,1,20,20,7,0.6,3.8,6.4,5.5
1975,Jan,1,21,21,10.3,2.8,6.6,7.5,2.5
1975,Jan,1,22,22,11,5.2,8.1,5.8,3.7
1975,Jan,1,23,23,7.9,3,5.5,4.9,1
1975,Jan,1,24,24,11.1,4,7.6,7.1,5
1975,Jan,1,25,25,12.1,4.5,8.3,7.6,0.1
1975,Jan,1,26,26,11.2,0.7,6,10.5,8.1
1975,Jan,1,27,27,8.6,2.5,5.6,6.1,4.4
1975,Jan,1,28,28,7,2.6,4.8,4.4,5.4
1975,Jan,1,29,29,11.6,2.8,7.2,8.8,3.1
1975,Jan,1,30,30,13.8,4.2,9,9.6,3.6
1975,Jan,1,31,31,9.6,9.6,9.6,0,1.4
1975,Feb,2,1,32,12,3.6,7.8,8.4,0.1
1975,Feb,2,2,33,6.5,1.5,4,5,0
1975,Feb,2,3,34,5.7,2,3.9,3.7,0
1975,Feb,2,4,35,4.5,3.9,4.2,0.6,0
1975,Feb,2,5,36,4.8,2.9,3.9,1.9,0
1975,Feb,2,6,37,5,-0.4,2.3,5.4,0
1975,Feb,2,7,38,7.7,1.7,4.7,6,0
1975,Feb,2,8,39,6.6,2.5,4.6,4.1,0
1975,Feb,2,9,40,5.6,0.5,3.1,5.1,0
1975,Feb,2,10,41,8.1,0.6,4.4,7.5,2.2
1975,Feb,2,11,42,8.8,2,5.4,6.8,2
1975,Feb,2,12,43,8.8,7.1,8,1.7,1.3
1975,Feb,2,13,44,8.8,6.6,7.7,2.2,0.4
1975,Feb,2,14,45,6.3,1.2,3.8,5.1,14.2
1975,Feb,2,15,46,4.7,2.3,3.5,2.4,0.1
1975,Feb,2,16,47,9.6,0.6,5.1,9,1.3
1975,Feb,2,17,48,12.5,1.3,6.9,11.2,1.5
1975,Feb,2,18,49,6.4,5.6,6,0.8,6.5
1975,Feb,2,19,50,7.7,2,4.9,5.7,0
1975,Feb,2,20,51,7.8,2.6,5.2,5.2,0
1975,Feb,2,21,52,7.4,2.1,4.8,5.3,0
1975,Feb,2,22,53,10.4,-1.7,4.4,12.1,0
1975,Feb,2,23,54,9.4,0.4,4.9,9,0.1
1975,Feb,2,24,55,10.1,1.3,5.7,8.8,0
1975,Feb,2,25,56,6.5,0.2,3.4,6.3,0
1975,Feb,2,26,57,9.8,0.9,5.4,8.9,0
1975,Feb,2,27,58,8.1,-2.2,3,10.3,0
1975,Feb,2,28,59,11.8,-1.8,5,13.6,0
1975,Mar,3,1,60,12.8,0.5,6.7,12.3,0.1
1975,Mar,3,2,61,11.7,6.1,8.9,5.6,4.2
1975,Mar,3,3,62,11.3,7.1,9.2,4.2,1.5
1975,Mar,3,4,63,12.6,5.5,9.1,7.1,7.4
1975,Mar,3,5,64,8,6,7,2,0
1975,Mar,3,6,65,10.2,2.5,6.4,7.7,5.4
1975,Mar,3,7,66,11.3,5.8,8.6,5.5,5.1
1975,Mar,3,8,67,9.2,3.2,6.2,6,19.2
1975,Mar,3,9,68,4.8,2.7,3.8,2.1,1.6
1975,Mar,3,10,69,5.7,3.4,4.6,2.3,0.9
1975,Mar,3,11,70,5.9,3,4.5,2.9,6.6
1975,Mar,3,12,71,5.9,4.1,5,1.8,2.4
1975,Mar,3,13,72,4.5,3.6,4.1,0.9,12.6
1975,Mar,3,14,73,4.7,1.7,3.2,3,0
1975,Mar,3,15,74,5.5,2.2,3.9,3.3,0.1
1975,Mar,3,16,75,5.6,0.7,3.2,4.9,0
1975,Mar,3,17,76,6.7,-1.2,2.8,7.9,0
1975,Mar,3,18,77,5.2,-1.1,2.1,6.3,1.1
1975,Mar,3,19,78,5.1,-1.8,1.7,6.9,0.1
1975,Mar,3,20,79,6,1.6,3.8,4.4,0
1975,Mar,3,21,80,6.3,3.9,5.1,2.4,11.7
1975,Mar,3,22,81,9.7,4.2,7,5.5,0
1975,Mar,3,23,82,10.4,3.5,7,6.9,0.1
1975,Mar,3,24,83,8.7,4.6,6.7,4.1,0
1975,Mar,3,25,84,9.3,3.4,6.4,5.9,0
1975,Mar,3,26,85,7.9,5.2,6.6,2.7,8.9
1975,Mar,3,27,86,5.4,0.3,2.9,5.1,4.6
1975,Mar,3,28,87,6.8,-0.6,3.1,7.4,0.2
1975,Mar,3,29,88,7.5,-0.5,3.5,8,0.1
1975,Mar,3,30,89,6.4,0.3,3.4,6.1,1.1
1975,Mar,3,31,90,9.1,-1.2,4,10.3,0.2
1975,Apr,4,1,91,8.1,-0.3,3.9,8.4,3.2
1975,Apr,4,2,92,6.8,4,5.4,2.8,2.4
1975,Apr,4,3,93,5.2,0.2,2.7,5,2.4
1975,Apr,4,4,94,5.4,0,2.7,5.4,0.5
1975,Apr,4,5,95,5.8,-2,1.9,7.8,1.6
1975,Apr,4,6,96,6.9,0.7,3.8,6.2,0
1975,Apr,4,7,97,10.5,0.8,5.7,9.7,1.1
