ID,Sex,Age,EthnicGroup,Education,SES,DeprivationIndex,bcsvictim,effectx,fairx,confx,antisocx
147471290.00,1.00,37.00,5.00,4.00,2.00,3.00,0.00,-3.10,-2.24,-1.72,9999.00
147472050.00,2.00,54.00,1.00,4.00,1.00,3.00,0.00,1.01,9999.00,0.38,-1.22
147472090.00,1.00,71.00,1.00,1.00,5.00,3.00,0.00,9999.00,9999.00,-0.32,-1.00
147472250.00,1.00,49.00,1.00,4.00,5.00,3.00,0.00,1.57,1.36,1.47,-1.22
147473010.00,2.00,58.00,1.00,4.00,3.00,4.00,0.00,0.71,9999.00,0.13,-1.22
147473050.00,1.00,83.00,1.00,1.00,3.00,4.00,0.00,9999.00,9999.00,0.32,-0.75
147473090.00,2.00,50.00,1.00,4.00,2.00,4.00,0.00,1.60,3.22,-1.09,0.63
147473130.00,1.00,72.00,1.00,1.00,5.00,3.00,0.00,0.44,0.40,0.79,0.45
147473170.00,2.00,82.00,1.00,1.00,5.00,4.00,0.00,9999.00,1.29,0.33,-0.95
147473250.00,1.00,60.00,1.00,4.00,6.00,2.00,0.00,-0.77,9999.00,-0.32,-0.99
147474010.00,1.00,52.00,1.00,4.00,1.00,4.00,0.00,-0.47,0.01,-0.12,0.31
147474050.00,2.00,78.00,1.00,1.00,5.00,4.00,0.00,0.15,9999.00,-0.12,-1.00
147474090.00,2.00,59.00,9999.00,4.00,1.00,5.00,0.00,0.74,-1.12,9999.00,-0.48
147474210.00,2.00,80.00,1.00,1.00,5.00,5.00,0.00,9999.00,9999.00,9999.00,-0.21
147474250.00,2.00,42.00,1.00,2.00,4.00,3.00,1.00,0.11,0.01,1.47,-0.51
147474290.00,1.00,43.00,1.00,3.00,1.00,2.00,1.00,-0.49,-2.03,-1.72,1.71
147475010.00,2.00,40.00,1.00,3.00,1.00,5.00,0.00,-0.47,9999.00,1.32,0.10
147475050.00,2.00,68.00,1.00,2.00,3.00,5.00,0.00,9999.00,9999.00,0.58,9999.00
147475090.00,1.00,52.00,1.00,3.00,2.00,4.00,1.00,0.13,0.07,0.42,0.45
147475170.00,1.00,67.00,1.00,5.00,4.00,4.00,1.00,-1.32,-0.05,9999.00,-0.99
147475210.00,2.00,38.00,1.00,4.00,1.00,5.00,0.00,1.29,9999.00,1.07,1.65
147476050.00,1.00,59.00,1.00,4.00,1.00,3.00,0.00,-0.77,-0.71,-0.32,-1.22
147476090.00,1.00,78.00,1.00,3.00,1.00,5.00,0.00,-0.40,-0.32,9999.00,-1.22
147476170.00,1.00,34.00,1.00,4.00,1.00,4.00,0.00,-1.91,9999.00,0.37,-1.22
147476210.00,1.00,71.00,1.00,4.00,1.00,4.00,0.00,-1.33,9999.00,9999.00,-0.97
147476250.00,1.00,56.00,1.00,4.00,1.00,5.00,0.00,-1.05,-0.86,-0.38,0.00
147476290.00,2.00,51.00,1.00,2.00,1.00,5.00,0.00,0.72,0.22,9999.00,-0.26
147477010.00,1.00,68.00,1.00,1.00,3.00,3.00,0.00,-1.36,0.88,-0.77,-0.30
147477050.00,1.00,42.00,1.00,4.00,3.00,3.00,0.00,-0.47,-0.26,0.50,1.03
147477090.00,1.00,64.00,1.00,2.00,3.00,3.00,0.00,0.13,-0.47,1.81,0.28
147477130.00,2.00,85.00,1.00,1.00,6.00,3.00,0.00,9999.00,-0.53,-1.08,-0.78
147477170.00,2.00,35.00,1.00,4.00,1.00,3.00,0.00,0.70,1.29,0.13,-0.97
147477250.00,1.00,64.00,1.00,2.00,4.00,4.00,0.00,0.13,1.28,0.17,-1.00
147478010.00,2.00,63.00,1.00,1.00,5.00,4.00,0.00,-1.35,-0.68,-1.23,-0.78
147478050.00,1.00,37.00,1.00,3.00,1.00,4.00,0.00,0.16,9999.00,-0.54,-1.22
147478130.00,2.00,58.00,1.00,4.00,1.00,4.00,0.00,0.11,0.77,0.34,-0.50
147478170.00,1.00,70.00,1.00,4.00,1.00,5.00,0.00,-0.20,1.34,0.61,0.92
147478210.00,2.00,63.00,1.00,1.00,5.00,5.00,0.00,9999.00,9999.00,-0.57,-0.27
147478250.00,1.00,75.00,1.00,3.00,1.00,5.00,0.00,0.14,9999.00,0.33,0.23
147478290.00,2.00,48.00,1.00,4.00,1.00,4.00,0.00,-0.49,9999.00,-0.36,-0.97
147478330.00,2.00,76.00,1.00,3.00,5.00,4.00,0.00,9999.00,9999.00,0.07,-0.46
147479010.00,2.00,59.00,1.00,2.00,5.00,4.00,1.00,-0.16,-0.25,-0.32,0.47
147479050.00,2.00,28.00,1.00,4.00,3.00,3.00,0.00,9999.00,9999.00,0.16,0.65
147479090.00,1.00,23.00,1.00,1.00,1.00,2.00,0.00,-1.33,-1.36,0.58,-1.00
147479130.00,2.00,45.00,1.00,4.00,1.00,5.00,0.00,9999.00,-0.73,1.07,-0.69
147479170.00,1.00,49.00,1.00,4.00,1.00,4.00,0.00,9999.00,0.04,9999.00,0.28
147479210.00,2.00,90.00,1.00,1.00,5.00,4.00,0.00,9999.00,9999.00,-0.79,9999.00
147479250.00,2.00,83.00,1.00,1.00,5.00,5.00,0.00,9999.00,9999.00,-1.52,9999.00
147479290.00,1.00,36.00,1.00,3.00,2.00,4.00,0.00,-0.17,9999.00,0.37,0.01
147480010.00,1.00,82.00,1.00,4.00,1.00,1.00,0.00,9999.00,9999.00,9999.00,-1.00
147480050.00,2.00,89.00,1.00,1.00,5.00,2.00,0.00,1.33,9999.00,9999.00,-1.22
147480090.00,2.00,46.00,1.00,4.00,1.00,2.00,0.00,1.30,9999.00,2.38,1.39
147480130.00,1.00,20.00,1.00,4.00,5.00,1.00,0.00,-0.18,9999.00,0.50,0.05
147480170.00,1.00,69.00,1.00,4.00,1.00,4.00,0.00,0.42,1.18,0.50,-0.73
147480210.00,2.00,53.00,1.00,2.00,4.00,1.00,0.00,1.60,2.03,0.11,0.92
147480250.00,2.00,51.00,1.00,4.00,4.00,2.00,0.00,1.31,1.30,9999.00,2.89
147480290.00,2.00,64.00,1.00,5.00,5.00,3.00,1.00,1.32,2.24,9999.00,-0.72
147481010.00,1.00,69.00,1.00,3.00,5.00,5.00,0.00,0.71,9999.00,-0.32,-1.22
147481090.00,1.00,63.00,1.00,4.00,1.00,2.00,1.00,9999.00,9999.00,0.62,0.22
147481170.00,2.00,64.00,1.00,2.00,5.00,1.00,0.00,9999.00,9999.00,-1.47,9999.00
147481290.00,1.00,61.00,1.00,4.00,4.00,2.00,0.00,1.29,1.76,0.53,1.82
147482050.00,2.00,69.00,1.00,1.00,4.00,4.00,0.00,-0.17,9999.00,-1.48,-1.22
147482130.00,1.00,44.00,1.00,2.00,5.00,4.00,1.00,1.32,1.27,1.60,0.68
147482170.00,1.00,82.00,1.00,1.00,4.00,2.00,0.00,0.43,-0.05,-0.57,-0.73
147482210.00,1.00,45.00,1.00,2.00,1.00,4.00,0.00,-1.65,9999.00,-0.54,-0.24
147483050.00,2.00,17.00,1.00,2.00,1.00,2.00,0.00,-0.77,-0.11,-0.29,0.44
147483090.00,2.00,65.00,1.00,1.00,5.00,1.00,0.00,9999.00,-1.33,-0.98,0.90
147483170.00,1.00,91.00,1.00,3.00,5.00,3.00,0.00,-0.47,9999.00,-0.77,-1.22
147483210.00,1.00,71.00,1.00,4.00,1.00,1.00,0.00,1.63,0.41,-0.32,1.41
147483250.00,1.00,67.00,1.00,4.00,5.00,1.00,0.00,1.01,9999.00,-0.83,1.62
147484010.00,2.00,42.00,1.00,3.00,3.00,3.00,0.00,-0.47,-0.20,-0.32,0.00
147484050.00,2.00,93.00,1.00,1.00,1.00,3.00,0.00,-0.77,9999.00,9999.00,0.28
147484130.00,2.00,53.00,1.00,4.00,3.00,5.00,0.00,-0.74,-0.08,-1.51,-0.45
147484170.00,1.00,50.00,1.00,4.00,8.00,5.00,0.00,0.41,9999.00,-0.33,1.23
147484210.00,1.00,23.00,2.00,2.00,2.00,5.00,0.00,-1.04,-0.08,-0.32,-1.22
147484250.00,1.00,66.00,1.00,4.00,2.00,3.00,0.00,9999.00,0.19,0.12,0.23
147484290.00,1.00,67.00,1.00,3.00,4.00,5.00,0.00,-0.77,9999.00,-1.72,-0.92
147485050.00,1.00,22.00,1.00,3.00,6.00,3.00,0.00,9999.00,9999.00,0.12,-1.22
147485130.00,2.00,28.00,1.00,4.00,4.00,1.00,0.00,-0.47,-0.08,0.74,2.38
147485210.00,2.00,27.00,1.00,2.00,1.00,2.00,1.00,-0.45,-0.37,-1.03,0.28
147485250.00,2.00,61.00,1.00,3.00,5.00,1.00,0.00,9999.00,9999.00,9999.00,0.48
147485290.00,2.00,36.00,1.00,1.00,4.00,2.00,0.00,1.01,9999.00,0.58,-0.95
147485330.00,2.00,85.00,1.00,1.00,5.00,1.00,1.00,0.13,0.48,1.73,9999.00
147486050.00,1.00,74.00,1.00,4.00,4.00,5.00,0.00,0.41,-2.18,-0.53,-0.97
147486090.00,1.00,76.00,1.00,3.00,5.00,4.00,0.00,0.15,0.34,-0.07,-0.27
147487010.00,2.00,42.00,1.00,4.00,1.00,4.00,1.00,-1.36,0.27,0.13,0.23
147487170.00,2.00,30.00,1.00,4.00,1.00,2.00,0.00,0.14,-0.08,-0.32,0.30
147487210.00,1.00,67.00,1.00,3.00,1.00,3.00,0.00,0.17,0.63,-0.66,0.09
147487250.00,2.00,66.00,1.00,4.00,1.00,5.00,1.00,9999.00,-0.68,-0.11,9999.00
147488010.00,2.00,83.00,1.00,1.00,5.00,3.00,0.00,9999.00,9999.00,9999.00,9999.00
147488090.00,2.00,42.00,1.00,4.00,1.00,5.00,0.00,-1.07,-0.61,-1.72,-0.75
147488250.00,2.00,60.00,1.00,3.00,3.00,5.00,0.00,-0.75,-0.92,-0.33,-1.00
147488290.00,2.00,42.00,1.00,4.00,3.00,5.00,0.00,-2.50,-0.35,-1.23,2.41
147489010.00,1.00,19.00,2.00,3.00,7.00,3.00,0.00,-1.64,-2.24,-1.28,-0.52
147489090.00,2.00,94.00,1.00,1.00,2.00,3.00,0.00,0.13,9999.00,-1.52,0.93
147489130.00,2.00,63.00,1.00,4.00,1.00,5.00,0.00,0.42,0.52,-0.32,9999.00
147489210.00,2.00,28.00,1.00,2.00,4.00,2.00,0.00,9999.00,9999.00,-0.32,0.58
147489250.00,2.00,60.00,1.00,4.00,3.00,4.00,0.00,-0.75,9999.00,1.07,0.53
147489290.00,1.00,54.00,1.00,3.00,5.00,3.00,0.00,-0.47,-0.83,-1.52,0.53
147490010.00,1.00,80.00,1.00,4.00,1.00,4.00,0.00,-0.46,-0.59,0.57,-0.73
147490090.00,2.00,60.00,1.00,1.00,5.00,5.00,0.00,1.03,2.77,-1.47,-1.22
147490130.00,2.00,46.00,1.00,4.00,2.00,3.00,0.00,0.12,9999.00,-0.32,-0.66
147490250.00,1.00,74.00,1.00,1.00,4.00,5.00,0.00,9999.00,2.30,9999.00,9999.00
147490290.00,2.00,26.00,1.00,2.00,2.00,5.00,0.00,9999.00,1.41,0.29,-0.73
147491010.00,2.00,63.00,1.00,2.00,4.00,4.00,0.00,9999.00,9999.00,0.10,0.94
147491170.00,1.00,52.00,1.00,2.00,5.00,3.00,0.00,0.75,1.10,2.47,-1.22
147491210.00,2.00,53.00,1.00,2.00,5.00,1.00,0.00,0.72,9999.00,0.11,1.81
147491250.00,1.00,81.00,1.00,9999.00,3.00,5.00,0.00,0.12,9999.00,0.13,-0.99
147491290.00,1.00,20.00,1.00,3.00,1.00,5.00,0.00,-0.76,9999.00,-1.23,0.74
147491330.00,1.00,50.00,1.00,3.00,1.00,3.00,0.00,0.41,9999.00,0.57,1.27
147492170.00,2.00,46.00,1.00,1.00,5.00,3.00,0.00,0.06,-1.91,3.87,-0.79
147492250.00,1.00,32.00,1.00,2.00,1.00,2.00,0.00,-0.75,0.09,0.12,1.64
147492290.00,2.00,59.00,1.00,3.00,5.00,4.00,0.00,-0.44,-0.95,-0.78,1.48
147492330.00,2.00,57.00,1.00,3.00,1.00,5.00,0.00,1.01,2.39,0.09,-0.24
147493010.00,2.00,56.00,1.00,1.00,5.00,9999.00,0.00,1.59,-0.02,1.28,-1.22
147493050.00,2.00,81.00,1.00,1.00,4.00,9999.00,0.00,-0.75,9999.00,0.07,-0.78
147493090.00,2.00,87.00,1.00,1.00,1.00,9999.00,0.00,-1.05,-0.53,-1.52,-1.22
147493130.00,2.00,92.00,1.00,1.00,8.00,9999.00,0.00,9999.00,9999.00,9999.00,-1.22
147493210.00,1.00,59.00,1.00,2.00,4.00,9999.00,0.00,0.44,0.23,-0.63,-0.94
147493250.00,1.00,64.00,1.00,4.00,1.00,9999.00,0.00,0.78,1.22,-0.08,-0.46
147493290.00,1.00,57.00,1.00,4.00,1.00,9999.00,0.00,-1.05,-0.68,-0.07,-0.75
147494010.00,1.00,77.00,1.00,4.00,4.00,9999.00,0.00,-0.17,-0.86,9999.00,-1.00
147494130.00,2.00,61.00,1.00,1.00,3.00,9999.00,0.00,9999.00,9999.00,-0.12,-1.22
147494170.00,2.00,38.00,1.00,9999.00,8.00,9999.00,0.00,-1.05,9999.00,-0.32,-1.22
147494210.00,2.00,51.00,1.00,4.00,1.00,9999.00,0.00,-0.18,0.61,-0.11,0.44
147494290.00,2.00,54.00,1.00,1.00,8.00,9999.00,0.00,-1.34,-0.58,-1.48,-1.22
147495050.00,2.00,43.00,1.00,4.00,1.00,9999.00,0.00,-0.75,-0.38,0.12,0.25
147495130.00,1.00,22.00,1.00,3.00,5.00,9999.00,1.00,9999.00,-0.20,0.37,0.88
147495170.00,2.00,37.00,1.00,4.00,1.00,9999.00,0.00,-2.50,-2.90,-1.72,1.84
147495210.00,1.00,33.00,1.00,3.00,5.00,9999.00,0.00,9999.00,9999.00,0.34,0.06
147495250.00,2.00,49.00,1.00,1.00,3.00,9999.00,0.00,-1.34,-0.83,-0.32,-0.34
147495330.00,2.00,40.00,1.00,3.00,5.00,9999.00,0.00,1.01,2.09,0.58,1.59
147495370.00,2.00,80.00,1.00,1.00,2.00,9999.00,0.00,1.00,-0.35,-0.57,0.23
147496090.00,1.00,70.00,1.00,5.00,1.00,9999.00,0.00,-0.14,9999.00,0.82,0.64
147496210.00,1.00,74.00,1.00,4.00,1.00,9999.00,0.00,-0.14,9999.00,-1.24,-0.07
147496250.00,2.00,42.00,1.00,2.00,5.00,9999.00,0.00,9999.00,-0.53,-0.09,-0.11
147497010.00,1.00,64.00,1.00,1.00,3.00,9999.00,1.00,-0.45,9999.00,-0.09,9999.00
147497050.00,2.00,32.00,1.00,2.00,3.00,9999.00,0.00,-0.47,-0.86,-1.28,-0.46
147497090.00,2.00,73.00,1.00,1.00,3.00,9999.00,0.00,-1.34,-1.88,0.62,-1.00
147497130.00,2.00,94.00,9999.00,9999.00,6.00,9999.00,0.00,9999.00,9999.00,9999.00,-1.22
147497210.00,2.00,29.00,1.00,2.00,4.00,9999.00,0.00,-0.16,-0.68,-0.57,0.88
147497250.00,1.00,45.00,1.00,3.00,3.00,9999.00,0.00,-0.16,-0.83,0.17,0.50
147497290.00,1.00,27.00,1.00,2.00,3.00,9999.00,0.00,-0.77,0.04,1.27,1.04
147498050.00,2.00,88.00,1.00,1.00,1.00,9999.00,0.00,9999.00,-0.32,-0.32,-0.50
147498090.00,2.00,34.00,1.00,3.00,4.00,9999.00,0.00,0.17,-0.17,-0.61,0.31
147498130.00,2.00,18.00,1.00,3.00,5.00,9999.00,0.00,0.42,0.70,1.24,2.94
147498250.00,1.00,51.00,1.00,2.00,1.00,9999.00,1.00,0.70,9999.00,-0.07,1.22
147498290.00,2.00,34.00,3.00,4.00,5.00,9999.00,1.00,9999.00,-0.86,-1.72,9999.00
147499050.00,1.00,83.00,1.00,1.00,4.00,9999.00,0.00,-0.43,9999.00,-0.32,-0.74
147499090.00,1.00,65.00,1.00,3.00,1.00,9999.00,0.00,-1.06,-2.54,-1.08,0.85
147499170.00,2.00,30.00,1.00,4.00,3.00,9999.00,0.00,9999.00,9999.00,0.34,0.42
147499210.00,1.00,66.00,1.00,1.00,5.00,9999.00,1.00,0.41,9999.00,0.37,0.02
147500010.00,1.00,35.00,1.00,4.00,1.00,9999.00,1.00,9999.00,9999.00,-0.79,-0.20
147500050.00,1.00,61.00,1.00,4.00,1.00,9999.00,1.00,1.30,0.16,1.97,0.01
147500090.00,2.00,36.00,1.00,2.00,1.00,9999.00,0.00,1.33,9999.00,0.83,-0.51
147500130.00,2.00,51.00,1.00,3.00,1.00,9999.00,0.00,9999.00,9999.00,0.62,-1.22
147500250.00,2.00,54.00,1.00,4.00,6.00,9999.00,0.00,9999.00,9999.00,0.54,-0.51
147500290.00,2.00,83.00,1.00,2.00,5.00,9999.00,0.00,9999.00,9999.00,-1.72,-0.94
147501010.00,1.00,70.00,1.00,3.00,5.00,9999.00,0.00,0.43,9999.00,0.32,0.66
147501170.00,2.00,42.00,1.00,2.00,2.00,9999.00,0.00,1.29,1.57,1.07,-1.22
147501210.00,2.00,62.00,1.00,4.00,2.00,9999.00,0.00,0.14,0.78,2.96,0.17
147501250.00,1.00,71.00,1.00,1.00,5.00,9999.00,0.00,0.39,-0.14,9999.00,-0.03
147501290.00,1.00,29.00,1.00,4.00,1.00,9999.00,0.00,-0.19,-0.50,-0.11,0.45
147502010.00,1.00,70.00,1.00,1.00,6.00,9999.00,0.00,9999.00,9999.00,-0.52,-1.22
147502050.00,2.00,70.00,1.00,1.00,6.00,9999.00,0.00,9999.00,9999.00,-0.32,-0.73
147502170.00,2.00,57.00,1.00,4.00,1.00,9999.00,0.00,1.29,1.13,1.97,-1.00
147502210.00,2.00,66.00,1.00,1.00,6.00,9999.00,1.00,-2.81,9999.00,-0.82,-1.22
147502330.00,2.00,67.00,1.00,1.00,6.00,9999.00,0.00,2.18,9999.00,1.47,0.43
147503010.00,2.00,39.00,1.00,4.00,5.00,9999.00,1.00,9999.00,9999.00,0.37,0.80
147503050.00,2.00,65.00,1.00,2.00,1.00,9999.00,0.00,-0.75,9999.00,-0.16,1.50
147503090.00,2.00,76.00,1.00,1.00,2.00,9999.00,0.00,-0.78,9999.00,0.57,1.18
147503130.00,2.00,56.00,1.00,1.00,5.00,9999.00,0.00,0.72,9999.00,-0.32,0.05
147503170.00,2.00,51.00,1.00,1.00,6.00,9999.00,0.00,-2.80,-0.68,-0.32,-1.00
147503250.00,2.00,69.00,1.00,1.00,5.00,9999.00,0.00,9999.00,9999.00,0.07,1.00
147503290.00,2.00,65.00,1.00,1.00,5.00,9999.00,0.00,9999.00,9999.00,1.06,-0.75
147504010.00,1.00,66.00,1.00,4.00,1.00,5.00,0.00,-1.03,-0.71,0.30,0.80
147504050.00,1.00,74.00,1.00,1.00,4.00,2.00,0.00,9999.00,9999.00,-0.32,9999.00
147504130.00,1.00,55.00,3.00,3.00,1.00,3.00,0.00,9999.00,-0.68,-0.32,9999.00
147504210.00,1.00,62.00,1.00,4.00,3.00,3.00,0.00,0.42,-0.02,-0.36,0.53
147504290.00,1.00,33.00,3.00,4.00,1.00,3.00,0.00,0.09,-0.35,-0.11,0.31
147505010.00,1.00,23.00,1.00,3.00,2.00,2.00,1.00,0.72,2.13,2.22,0.51
147505090.00,1.00,79.00,1.00,5.00,4.00,3.00,0.00,0.75,9999.00,-0.32,-0.24
147505170.00,2.00,31.00,1.00,3.00,1.00,2.00,0.00,9999.00,-0.68,0.34,-0.73
147505210.00,2.00,32.00,3.00,3.00,5.00,1.00,0.00,-0.19,-0.69,1.30,1.91
147506010.00,2.00,21.00,3.00,1.00,5.00,2.00,0.00,9999.00,9999.00,-1.06,1.86
147506050.00,1.00,53.00,5.00,5.00,5.00,2.00,0.00,-0.22,9999.00,-1.52,1.86
147506130.00,1.00,68.00,1.00,1.00,6.00,2.00,0.00,9999.00,9999.00,3.87,-1.22
147506170.00,2.00,44.00,4.00,1.00,5.00,2.00,0.00,9999.00,9999.00,9999.00,9999.00
147506210.00,2.00,41.00,3.00,4.00,4.00,2.00,0.00,9999.00,9999.00,0.59,0.19
147506250.00,2.00,46.00,4.00,4.00,1.00,2.00,1.00,-0.77,-1.01,-0.32,0.23
147507010.00,2.00,33.00,1.00,4.00,1.00,2.00,0.00,-1.05,-0.86,-0.11,1.72
147507170.00,1.00,18.00,3.00,3.00,5.00,2.00,0.00,9999.00,-0.86,0.41,0.92
147507250.00,2.00,33.00,5.00,3.00,1.00,2.00,0.00,9999.00,9999.00,9999.00,1.21
147508130.00,2.00,23.00,4.00,1.00,6.00,3.00,0.00,0.42,0.31,1.78,0.45
147508210.00,1.00,24.00,5.00,4.00,7.00,3.00,0.00,9999.00,-1.21,-0.32,0.23
147508250.00,2.00,39.00,1.00,4.00,1.00,4.00,0.00,-0.77,0.85,0.16,0.20
147508290.00,2.00,73.00,1.00,4.00,1.00,3.00,0.00,-1.34,9999.00,0.62,0.01
147509010.00,1.00,77.00,1.00,4.00,1.00,3.00,0.00,9999.00,-0.47,-0.77,-0.50
147509090.00,2.00,46.00,1.00,4.00,1.00,1.00,1.00,0.99,0.65,1.05,1.69
147509130.00,2.00,36.00,4.00,1.00,5.00,2.00,0.00,-2.79,-2.21,-1.72,-0.21
147509170.00,1.00,81.00,4.00,1.00,2.00,2.00,0.00,9999.00,2.26,1.07,-1.22
147509290.00,2.00,51.00,1.00,4.00,3.00,5.00,0.00,-0.21,-0.91,0.32,-1.22
147510090.00,1.00,25.00,3.00,4.00,1.00,2.00,1.00,1.00,2.15,1.81,0.74
147510130.00,2.00,67.00,1.00,2.00,1.00,5.00,0.00,0.40,0.16,-1.31,-0.04
147511050.00,1.00,67.00,1.00,2.00,1.00,3.00,0.00,0.68,-0.07,-1.72,-0.77
147511130.00,1.00,41.00,1.00,2.00,1.00,5.00,0.00,0.68,9999.00,-0.99,-0.21
147511290.00,2.00,47.00,1.00,4.00,1.00,2.00,0.00,0.10,-1.55,-1.72,0.22
147512290.00,1.00,33.00,1.00,4.00,2.00,3.00,1.00,-0.47,9999.00,-0.04,0.69
147513090.00,1.00,61.00,1.00,3.00,2.00,2.00,0.00,0.12,0.77,-0.12,0.26
147513210.00,2.00,59.00,1.00,1.00,5.00,1.00,0.00,1.59,1.19,-0.08,-0.02
147514050.00,2.00,34.00,1.00,1.00,3.00,1.00,0.00,-0.20,9999.00,1.86,1.67
147514130.00,2.00,46.00,3.00,1.00,4.00,1.00,0.00,9999.00,9999.00,9999.00,0.23
147514210.00,1.00,33.00,1.00,5.00,3.00,1.00,0.00,-0.12,9999.00,-0.32,9999.00
147515010.00,2.00,77.00,1.00,5.00,5.00,1.00,1.00,1.59,9999.00,-1.28,1.67
147515090.00,2.00,49.00,1.00,1.00,5.00,2.00,0.00,9999.00,9999.00,0.09,0.21
147516010.00,2.00,28.00,5.00,4.00,1.00,3.00,0.00,-1.05,9999.00,-0.32,0.53
147516130.00,1.00,39.00,1.00,4.00,1.00,1.00,0.00,9999.00,9999.00,9999.00,9999.00
147516170.00,1.00,32.00,3.00,4.00,2.00,1.00,0.00,0.42,9999.00,0.34,1.62
147516330.00,1.00,65.00,3.00,4.00,1.00,1.00,0.00,9999.00,9999.00,-0.32,9999.00
147518170.00,2.00,72.00,1.00,4.00,5.00,3.00,1.00,9999.00,9999.00,-0.08,-0.23
147518250.00,1.00,19.00,5.00,3.00,3.00,2.00,0.00,9999.00,-0.68,-0.32,-0.95
147519050.00,2.00,45.00,1.00,3.00,3.00,1.00,0.00,-1.04,-0.20,-1.72,2.16
147519170.00,1.00,36.00,1.00,4.00,1.00,2.00,0.00,9999.00,9999.00,2.00,1.02
147520010.00,1.00,50.00,1.00,1.00,5.00,1.00,0.00,9999.00,9999.00,0.38,1.23
147520050.00,2.00,36.00,5.00,4.00,5.00,2.00,0.00,-1.34,9999.00,0.62,0.31
147520130.00,1.00,42.00,4.00,2.00,6.00,2.00,0.00,-1.34,-0.53,0.83,0.74
147520250.00,2.00,44.00,1.00,1.00,1.00,1.00,0.00,-1.34,9999.00,-0.08,1.53
147520290.00,1.00,29.00,4.00,4.00,4.00,1.00,0.00,9999.00,-0.68,0.61,0.04
147521010.00,1.00,57.00,1.00,2.00,2.00,2.00,0.00,0.71,0.10,1.46,-0.79
147521130.00,1.00,58.00,1.00,3.00,3.00,4.00,0.00,9999.00,9999.00,0.76,-0.72
147521170.00,2.00,40.00,1.00,4.00,1.00,3.00,0.00,-1.64,-0.86,-0.32,0.23
147521210.00,1.00,79.00,1.00,4.00,1.00,4.00,0.00,9999.00,-1.12,9999.00,-1.22
147521250.00,2.00,23.00,1.00,3.00,2.00,1.00,0.00,9999.00,9999.00,-0.57,-1.22
147521290.00,2.00,28.00,1.00,4.00,2.00,3.00,0.00,9999.00,9999.00,-0.32,-0.06
147522010.00,2.00,25.00,3.00,1.00,4.00,1.00,0.00,-2.51,-1.10,-0.57,3.22
147522130.00,1.00,65.00,1.00,1.00,5.00,1.00,0.00,0.41,0.41,0.12,0.97
147522210.00,2.00,63.00,1.00,1.00,5.00,1.00,0.00,1.29,0.78,0.36,1.29
147522250.00,2.00,29.00,3.00,1.00,4.00,1.00,0.00,0.14,9999.00,-0.32,0.80
147522290.00,1.00,54.00,3.00,1.00,3.00,2.00,0.00,-0.47,-0.68,0.13,1.21
147523130.00,2.00,49.00,1.00,2.00,5.00,1.00,0.00,9999.00,-1.55,9999.00,0.88
147523170.00,1.00,75.00,1.00,3.00,4.00,1.00,1.00,9999.00,-1.19,-0.82,-0.30
147524130.00,2.00,21.00,4.00,3.00,7.00,2.00,0.00,-0.19,0.34,0.35,-0.25
147525010.00,2.00,67.00,1.00,4.00,1.00,4.00,0.00,0.74,9999.00,1.27,9999.00
147525090.00,2.00,50.00,3.00,1.00,5.00,4.00,1.00,-1.34,9999.00,9999.00,9999.00
147525130.00,1.00,47.00,1.00,4.00,1.00,5.00,0.00,-2.53,-0.86,-0.32,0.23
147525210.00,1.00,81.00,1.00,3.00,5.00,3.00,0.00,-0.16,9999.00,0.07,-1.00
147525290.00,2.00,61.00,1.00,4.00,3.00,5.00,0.00,-0.20,0.25,0.10,-0.51
147527010.00,2.00,29.00,1.00,3.00,2.00,4.00,0.00,9999.00,9999.00,1.07,-1.22
147527050.00,2.00,31.00,1.00,2.00,4.00,4.00,0.00,-0.73,9999.00,0.17,-1.22
147527090.00,1.00,53.00,1.00,3.00,5.00,1.00,0.00,-0.18,-0.10,0.13,0.45
147527130.00,2.00,25.00,2.00,4.00,1.00,1.00,1.00,-0.18,-0.10,0.61,-0.16
147527170.00,2.00,35.00,1.00,2.00,5.00,1.00,0.00,9999.00,9999.00,1.03,-0.51
147527210.00,2.00,53.00,1.00,2.00,1.00,1.00,0.00,-1.65,-1.08,-0.57,-1.22
147527250.00,1.00,82.00,1.00,4.00,1.00,3.00,0.00,0.14,0.77,-0.11,-0.51
147527290.00,1.00,60.00,1.00,2.00,6.00,2.00,0.00,9999.00,9999.00,-0.32,-1.00
147528010.00,2.00,50.00,1.00,4.00,1.00,4.00,0.00,0.42,-0.50,2.47,0.06
147528050.00,1.00,46.00,1.00,2.00,4.00,3.00,0.00,0.42,1.10,1.25,1.31
147528130.00,2.00,34.00,1.00,4.00,2.00,5.00,0.00,0.99,9999.00,0.58,-0.46
147528210.00,2.00,42.00,1.00,2.00,5.00,4.00,1.00,1.60,0.11,0.17,-1.22
147528290.00,1.00,83.00,1.00,3.00,1.00,1.00,0.00,9999.00,-0.47,-1.27,-1.22
147529010.00,1.00,67.00,1.00,2.00,3.00,3.00,0.00,-0.46,-0.20,0.58,-0.46
147529050.00,2.00,81.00,1.00,1.00,2.00,4.00,0.00,9999.00,9999.00,-0.57,-1.00
147529090.00,1.00,83.00,1.00,4.00,1.00,5.00,0.00,9999.00,9999.00,0.37,-1.22
147529170.00,2.00,61.00,5.00,4.00,5.00,2.00,0.00,9999.00,9999.00,-1.52,-0.95
