ID,Sex,Age,AgeGroup,EthnicGroup,Education,SES,DeprivationIndex,Victim,effectx,fairx,confx,antisocx
147294250.0,Female,41.0,3,White,ALevel,3.0,4.0,0.0,1.000949972190097,0.5601400234952989,0.07721600138228668,-1.22
147295010.0,Female,66.0,6,White,None,5.0,3.0,0.0,,,0.2904228273064683,-0.53
147295050.0,Female,81.0,7,White,Other,2.0,3.0,1.0,,,,
147295090.0,Female,64.0,5,White,Other,4.0,2.0,0.0,,,-0.613168006372206,-0.73
147295130.0,Male,31.0,2,White,GCSE,5.0,2.0,0.0,-0.1869533630990941,-0.3521840785230204,0.08736870737867626,-0.46
147295170.0,Female,58.0,5,White,None,1.0,2.0,0.0,,,-0.11568541254911573,0.2
147295210.0,Female,62.0,5,White,GCSE,2.0,4.0,0.0,,1.1075344847062907,0.13813223736062427,0.41
147296010.0,Male,35.0,3,White,University,1.0,4.0,0.0,0.4119894950299098,0.9250696643026266,0.3411863572884163,-1.22
147296050.0,Female,40.0,3,White,University,1.0,3.0,0.0,-1.6643457464839702,-1.8828611830204227,-1.5370642520436597,-0.01
147296090.0,Female,79.0,7,White,None,3.0,3.0,0.0,,,0.3513390632848059,-1.22
147296130.0,Female,44.0,3,White,GCSE,3.0,4.0,0.0,,,-0.15629623653467414,-0.99
147296170.0,Female,48.0,4,White,Other,1.0,4.0,0.0,-1.3449095554818349,-1.0313586878033247,-0.866985656281946,-0.51
147296210.0,Male,67.0,6,White,University,1.0,3.0,0.0,0.1324828279030413,0.7730156472995733,0.08736870737867626,-0.04
147296290.0,Female,67.0,6,White,None,5.0,4.0,0.0,-1.3449095554818349,-0.027802175583173584,-0.866985656281946,-1.22
147297010.0,Male,51.0,4,White,GCSE,1.0,2.0,0.0,-1.6443809845463369,-0.027802175583173584,0.9808068350609611,1.72
147297050.0,Male,43.0,3,White,ALevel,3.0,2.0,0.0,2.1688885455416544,,1.4072204869093243,
147297130.0,Female,32.0,2,White,ALevel,1.0,3.0,0.0,0.14246520887185804,0.7324679094320924,0.8082108331223379,
147297170.0,Male,29.0,2,White,ALevel,1.0,3.0,1.0,-1.3449095554818349,-0.6968398503966078,-0.8568329502855566,1.03
147297210.0,Male,70.0,6,White,ALevel,4.0,1.0,1.0,-0.7759138402592812,-0.5447858333935546,-0.15629623653467414,0.05
147297250.0,Female,47.0,4,White,University,2.0,1.0,0.0,0.4119894950299098,,0.858974363104286,0.93
147298050.0,Female,90.0,7,White,None,1.0,5.0,0.0,,,-0.35935035646246616,-1.0
147298210.0,Male,63.0,5,White,ALevel,1.0,5.0,0.0,0.9710028292836468,,1.3056934269454283,-0.24
147298250.0,Female,70.0,6,White,None,1.0,5.0,0.0,-0.47644241119477926,0.15466264482049027,,-1.22
147298330.0,Female,79.0,7,White,None,1.0,4.0,0.0,,,-0.39996118044802453,-0.73
147299090.0,Male,62.0,5,White,ALevel,2.0,3.0,0.0,-0.7659314592904646,0.9250696643026266,-0.15629623653467414,-1.22
147299130.0,Male,25.0,2,White,University,4.0,3.0,0.0,-0.7559490783216478,-1.8828611830204227,-1.7807291959570102,-1.22
147299170.0,Male,61.0,5,White,ALevel,3.0,3.0,0.0,-0.7559490783216478,1.137945288106901,0.05691058938950747,-1.22
147299210.0,Male,81.0,7,White,Other,1.0,3.0,0.0,-1.0454381264173331,,-0.35935035646246616,-1.22
147299290.0,Male,65.0,6,White,University,1.0,3.0,0.0,0.1324828279030413,,-0.15629623653467414,0.23
147299330.0,Female,26.0,2,White,GCSE,1.0,3.0,0.0,-0.1570062201926439,,0.7980581271259483,-0.27
147300010.0,Male,22.0,1,White,GCSE,5.0,1.0,0.0,0.43195425696754325,0.41822294095911583,-1.5776750760292182,-1.22
147300090.0,Female,70.0,6,White,ALevel,5.0,3.0,0.0,0.7414080670008619,,,-1.22
147300250.0,Male,46.0,4,White,University,1.0,3.0,0.0,0.3620775901858261,,-1.5776750760292182,0.23
147301090.0,Female,33.0,2,White,University,1.0,2.0,0.0,-1.9238876516732053,-0.6056074401947757,-0.16644894253106374,0.96
147301210.0,Female,38.0,3,White,University,2.0,1.0,0.0,-0.47644241119477926,-0.14944538918561617,-1.0700397762097382,0.25
147301250.0,Female,44.0,3,White,Other,4.0,3.0,0.0,-0.9755614596356159,,-0.866985656281946,-1.0
147302010.0,Female,88.0,7,White,None,5.0,3.0,0.0,,,0.3411863572884163,
147302050.0,Female,61.0,5,White,None,1.0,3.0,0.0,,-0.7272506537972183,-1.7807291959570102,-0.55
147302090.0,Male,83.0,7,White,None,4.0,3.0,0.0,,,-0.11568541254911573,-1.22
147302130.0,Male,88.0,7,White,None,5.0,3.0,0.0,,,-0.613168006372206,-1.0
147302170.0,Female,62.0,5,White,University,1.0,5.0,0.0,,-1.9740935932222545,-1.5675223700328285,-0.78
147302210.0,Female,77.0,7,White,GCSE,3.0,5.0,0.0,0.4119894950299098,,-0.7756113023144396,-1.22
147302250.0,Male,63.0,5,White,None,3.0,3.0,0.0,,,,-1.22
147302290.0,Male,82.0,7,White,University,2.0,3.0,0.0,1.889381878414786,1.2494515672424735,-0.35935035646246616,-0.57
147303010.0,Male,22.0,1,White,ALevel,5.0,2.0,1.0,0.4219718759987265,-0.4130056853242417,1.031570365042909,0.79
147303090.0,Female,80.0,7,White,None,5.0,1.0,0.0,-0.1570062201926439,0.15466264482049027,0.09752141337506587,-0.05
147303250.0,Female,83.0,7,White,None,3.0,3.0,0.0,0.10253568499659113,,0.3919498872703643,0.78
147304010.0,Male,46.0,4,White,University,1.0,4.0,0.0,,,0.3107282392992475,-0.95
147304090.0,Female,66.0,6,White,GCSE,1.0,4.0,0.0,,,0.13813223736062427,-1.22
147304130.0,Male,74.0,6,White,ALevel,3.0,5.0,0.0,-0.47644241119477926,-0.6664290469959971,-0.3390449444696869,-1.22
147304170.0,Male,63.0,5,White,None,1.0,3.0,0.0,,,-0.15629623653467414,-1.22
147304250.0,Male,45.0,4,White,University,3.0,4.0,1.0,-0.7559490783216478,0.0026086278174370565,-0.35935035646246616,0.06
147304290.0,Female,60.0,5,White,None,2.0,3.0,0.0,-0.47644241119477926,-0.08862378238439488,-0.613168006372206,-1.22
147305010.0,Female,71.0,6,White,None,2.0,5.0,0.0,0.701478543125595,,0.13813223736062427,-1.0
147305050.0,Female,87.0,7,White,University,1.0,5.0,0.0,0.701478543125595,,,-1.22
147305090.0,Male,57.0,5,White,University,1.0,5.0,0.0,1.000949972190097,1.279862370643084,0.38179718127397466,-0.24
147305130.0,Male,42.0,3,White,University,1.0,5.0,1.0,-0.17697098213027737,0.2661689239560627,-0.15629623653467414,0.01
147305170.0,Male,47.0,4,White,GCSE,1.0,5.0,0.0,-0.1470238392238272,-0.33191020958927997,-0.3796557684552454,-0.53
147305210.0,Female,46.0,4,White,GCSE,3.0,4.0,0.0,1.6198575922567342,,-0.15629623653467414,-0.74
147305250.0,Male,76.0,7,White,University,3.0,4.0,0.0,-0.16698860116146064,0.41822294095911583,-0.613168006372206,-0.74
147306010.0,Female,45.0,4,White,GCSE,1.0,5.0,0.0,-0.13704145825501043,,-1.0395816582205692,0.47
147306050.0,Female,60.0,5,White,GCSE,1.0,5.0,0.0,1.000949972190097,2.6280746547368223,,-0.05
147306090.0,Female,61.0,5,White,ALevel,2.0,5.0,0.0,-0.7759138402592812,-0.3623210129898906,-0.35935035646246616,0.48
147306130.0,Female,77.0,7,White,None,5.0,5.0,0.0,,,0.2904228273064683,-0.99
147306170.0,Male,79.0,7,White,None,1.0,5.0,0.0,1.0209147341277305,,0.03660517739672828,-1.0
147306210.0,Female,57.0,5,White,GCSE,3.0,5.0,0.0,1.3403509251298658,,-1.3238574261194782,0.0
147306250.0,Male,78.0,7,White,None,5.0,3.0,0.0,-0.1969357440679108,0.6108246958296498,-0.866985656281946,-0.51
147306290.0,Male,71.0,6,White,Other,3.0,5.0,0.0,1.599892830319101,,0.2904228273064683,-0.46
147307010.0,Male,37.0,3,White,ALevel,1.0,2.0,0.0,-0.20691812503672757,-0.6056074401947757,0.13813223736062427,-0.75
147307090.0,Female,53.0,4,White,GCSE,5.0,2.0,0.0,,,-0.35935035646246616,
147307210.0,Male,41.0,3,White,University,1.0,2.0,0.0,-0.4365128873195124,-0.3623210129898906,-0.41011388644441416,1.71
147307250.0,Female,62.0,5,White,None,2.0,2.0,0.0,-0.7958786021969148,-0.6968398503966078,-1.5776750760292182,1.97
147308130.0,Female,65.0,6,White,None,5.0,2.0,0.0,0.10253568499659113,,,-0.79
147308290.0,Female,32.0,2,White,University,2.0,2.0,0.0,,,0.14828494335701387,0.79
147309010.0,Female,66.0,6,White,None,5.0,2.0,0.0,,,0.05691058938950747,0.75
147309050.0,Female,51.0,4,White,GCSE,5.0,2.0,0.0,,,0.03660517739672828,-0.5
147309090.0,Male,42.0,3,White,GCSE,1.0,2.0,0.0,2.1688885455416544,,0.7879054211295589,-0.21
147309130.0,Female,60.0,5,White,GCSE,3.0,3.0,0.0,-0.7759138402592812,-0.9097154742008823,1.4782894288840516,0.82
147309170.0,Female,60.0,5,White,GCSE,3.0,3.0,0.0,1.599892830319101,,3.173791330281115,-0.06
147309210.0,Female,59.0,5,White,University,2.0,5.0,0.0,1.0209147341277305,,0.7472945971440004,-1.22
147309250.0,Male,56.0,5,White,GCSE,3.0,5.0,0.0,0.0925533040277744,,-0.15629623653467414,-0.99
147309290.0,Female,49.0,4,White,ALevel,3.0,3.0,1.0,,-0.4231426197911119,1.7828706087757396,1.35
147309330.0,Female,51.0,4,White,University,1.0,3.0,0.0,-0.4964071731324128,-0.8793046708002716,0.2904228273064683,-0.01
147310010.0,Male,67.0,6,White,University,1.0,5.0,0.0,,2.05026939012522,0.8488216571078964,0.01
147310090.0,Male,48.0,4,White,University,1.0,4.0,0.0,0.402007114061093,0.15466264482049027,-0.613168006372206,-0.23
147310170.0,Male,38.0,3,White,GCSE,1.0,4.0,0.0,,,0.7980581271259483,-1.22
147310210.0,Male,65.0,6,White,Other,5.0,5.0,0.0,1.3403509251298658,,0.06706329538589707,0.52
147310290.0,Male,69.0,6,White,GCSE,1.0,5.0,0.0,0.3920247330922763,0.3675382686247648,0.5442404772162083,0.89
147310330.0,Male,60.0,5,White,GCSE,3.0,5.0,0.0,-0.47644241119477926,,-0.15629623653467414,0.04
147311010.0,Male,58.0,5,White,University,1.0,3.0,0.0,-1.0354557454485163,-0.5143750299929439,-0.15629623653467414,-0.29
147311050.0,Female,40.0,3,White,Other,5.0,3.0,0.0,0.7414080670008619,1.3406839774443056,1.51890025286961,1.76
147311090.0,Female,73.0,6,White,None,5.0,3.0,0.0,,-1.1225910980051568,-0.35935035646246616,-0.97
147311210.0,Female,38.0,3,White,None,5.0,3.0,0.0,1.889381878414786,,0.7980581271259483,1.54
147311370.0,Male,41.0,3,White,Other,5.0,4.0,0.0,,-0.14944538918561617,0.13813223736062427,-0.15
147312010.0,Female,54.0,4,White,University,1.0,3.0,0.0,-0.7559490783216478,0.2560319894891924,0.09752141337506587,-0.7
147312050.0,Male,52.0,4,White,GCSE,5.0,1.0,0.0,-1.3449095554818349,-0.44341648872485234,0.08736870737867626,1.5
147312170.0,Female,33.0,2,White,None,4.0,2.0,0.0,-2.5128481288333924,-2.2477908238277506,-0.8365275382927774,-0.27
147312290.0,Female,28.0,2,White,None,5.0,1.0,0.0,-2.7923547959602613,-2.4910772510326358,-1.7807291959570102,1.75
147312330.0,Female,29.0,2,White,GCSE,5.0,5.0,0.0,-1.6244162226087036,,0.06706329538589707,1.82
147313050.0,Female,18.0,1,White,ALevel,2.0,1.0,1.0,-1.9538347945796557,,-1.0395816582205692,2.26
147313090.0,Female,29.0,2,White,GCSE,4.0,4.0,0.0,0.43195425696754325,0.32699053075728396,-0.6233207123685957,1.93
147313170.0,Male,65.0,6,White,ALevel,4.0,5.0,0.0,-0.486424792163596,-0.2406777993874481,1.0417230710392988,-1.0
147313210.0,Male,63.0,5,White,University,1.0,5.0,0.0,1.5799280683814674,1.6245181425166715,0.7879054211295589,-0.5
147313250.0,Female,72.0,6,White,GCSE,5.0,3.0,0.0,0.14246520887185804,0.043156365684917916,-0.15629623653467414,0.33
147314010.0,Male,22.0,1,White,University,1.0,2.0,0.0,-0.4664600302259626,-0.5346488989266843,,-1.0
147314050.0,Female,35.0,3,White,University,2.0,4.0,0.0,-1.3449095554818349,0.043156365684917916,-0.35935035646246616,
147314130.0,Female,64.0,5,White,GCSE,1.0,5.0,0.0,-0.1570062201926439,-0.9604001465352333,-0.43041929843719334,-1.22
147314170.0,Male,59.0,5,White,University,1.0,5.0,0.0,,-0.13930845471874595,-0.613168006372206,
147314290.0,Male,67.0,6,White,University,1.0,4.0,0.0,-1.6244162226087036,-0.990810949935844,-0.613168006372206,-0.99
147315010.0,Female,86.0,7,White,None,2.0,3.0,0.0,-0.4564776492571459,-0.027802175583173584,-0.35935035646246616,-0.95
147315090.0,Male,61.0,5,White,University,1.0,4.0,0.0,1.6098752112879178,0.9554804677032371,2.7981412084146995,-0.36
147315170.0,Female,69.0,6,White,ALevel,5.0,4.0,0.0,-0.16698860116146064,-0.20013006151996723,-1.3644682501050367,
147315250.0,Female,68.0,6,White,ALevel,3.0,4.0,0.0,0.08257092305895765,,0.03660517739672828,-0.22
147315290.0,Male,43.0,3,White,University,1.0,3.0,0.0,0.0925533040277744,-0.6056074401947757,-0.613168006372206,-1.22
147316010.0,Female,65.0,6,White,University,1.0,5.0,0.0,,,0.05691058938950747,-1.22
147316090.0,Female,67.0,6,White,ALevel,1.0,4.0,0.0,,,0.5950040071981564,-1.22
147316130.0,Female,67.0,6,White,GCSE,5.0,1.0,0.0,-1.3449095554818349,,1.01126495305013,0.23
147316210.0,Male,81.0,7,White,ALevel,2.0,4.0,0.0,,0.0026086278174370565,0.5950040071981564,-1.0
147317010.0,Male,86.0,7,White,University,1.0,4.0,0.0,-1.3548919364506518,-0.21026699598683746,-0.35935035646246616,-1.22
147317050.0,Male,16.0,1,White,GCSE,2.0,4.0,0.0,,,-0.3695030624588558,-0.56
147317130.0,Female,82.0,7,White,None,3.0,4.0,0.0,1.0209147341277305,,0.7879054211295589,-1.22
147317170.0,Male,56.0,5,White,University,1.0,4.0,0.0,,,0.2904228273064683,-0.21
147317210.0,Female,49.0,4,White,University,1.0,5.0,1.0,-1.0654028883549664,-0.5447858333935546,0.08736870737867626,-0.97
147317290.0,Female,47.0,4,White,University,3.0,5.0,0.0,1.000949972190097,0.49931841669407756,-0.35935035646246616,-1.22
147317330.0,Male,62.0,5,White,GCSE,1.0,4.0,0.0,,,-0.11568541254911573,-0.21
147318010.0,Male,69.0,6,White,ALevel,5.0,3.0,0.0,,-0.21026699598683746,,
147318050.0,Female,87.0,7,White,None,5.0,5.0,0.0,,,-0.14614353053828452,-0.29
147318130.0,Female,25.0,2,Black or Black British,GCSE,7.0,4.0,0.0,-1.3648743174194686,-1.2847820494750801,-0.10553270655272615,-1.22
147318170.0,Male,29.0,2,White,ALevel,4.0,3.0,0.0,0.4818661618116269,-0.3521840785230204,-1.0903451882025175,1.55
147318210.0,Female,41.0,3,White,None,6.0,3.0,0.0,0.6515666382815114,,-0.866985656281946,0.97
147318250.0,Male,35.0,3,Black or Black British,University,1.0,3.0,0.0,,,0.3411863572884163,0.23
147318290.0,Female,77.0,7,White,None,5.0,2.0,1.0,,,,-0.75
147319010.0,Female,61.0,5,White,University,1.0,4.0,0.0,-1.3548919364506518,-1.2340973771407289,0.08736870737867626,-0.73
147319050.0,Female,48.0,4,White,University,1.0,4.0,1.0,-0.1570062201926439,-0.8793046708002716,0.03660517739672828,0.26
147319090.0,Female,45.0,4,White,University,1.0,5.0,0.0,0.11251806596540785,,-0.613168006372206,0.97
147319170.0,Male,57.0,5,White,University,1.0,5.0,0.0,-0.7659314592904646,0.49931841669407756,-0.8568329502855566,-0.44
147319210.0,Female,51.0,4,White,University,1.0,5.0,0.0,1.2804566393169654,,-0.14614353053828452,0.53
147319250.0,Female,42.0,3,White,University,1.0,5.0,1.0,-0.8158433641345483,-2.2782016272283614,-0.15629623653467414,-1.22
147319290.0,Female,65.0,6,White,GCSE,1.0,5.0,0.0,-0.47644241119477926,-0.5447858333935546,0.38179718127397466,0.03
147320050.0,Male,46.0,4,White,University,1.0,5.0,0.0,,,0.3411863572884163,0.47
147320090.0,Male,60.0,5,White,University,1.0,5.0,0.0,,,-0.35935035646246616,-1.0
147320130.0,Male,71.0,6,White,GCSE,5.0,5.0,0.0,0.0925533040277744,0.043156365684917916,-0.15629623653467414,-1.0
147320250.0,Male,45.0,4,White,University,1.0,5.0,0.0,-0.21690050600554428,,0.7980581271259483,0.22
147321050.0,Female,38.0,3,White,None,5.0,3.0,0.0,0.4119894950299098,,0.3411863572884163,1.99
147321130.0,Female,81.0,7,White,None,4.0,2.0,0.0,-1.3449095554818349,-0.8387569329327907,-0.8162221262999981,-0.21
147321170.0,Male,58.0,5,White,GCSE,2.0,3.0,1.0,0.4119894950299098,-0.17985619258622682,-0.35935035646246616,-0.71
147321210.0,Male,64.0,5,White,ALevel,4.0,2.0,0.0,0.9610204483148299,0.7730156472995733,0.5340877712198188,-1.22
147322050.0,Male,56.0,5,White,GCSE,4.0,4.0,0.0,-0.17697098213027737,1.4826010599804884,0.5543931832125979,-1.22
147322090.0,Female,17.0,1,White,GCSE,1.0,4.0,0.0,,,-0.11568541254911573,-1.22
147322130.0,Male,70.0,6,White,University,1.0,3.0,1.0,0.4619013998739934,,-0.004005646588830131,-0.7
147322170.0,Female,61.0,5,White,University,1.0,4.0,0.0,-0.1869533630990941,0.854111123034535,-0.14614353053828452,-0.78
147322250.0,Female,27.0,2,White,ALevel,1.0,4.0,0.0,-1.0454381264173331,-0.08862378238439488,-0.39996118044802453,-0.95
147323050.0,Female,75.0,7,White,University,1.0,2.0,0.0,,-0.6968398503966078,,
147323090.0,Female,55.0,5,White,None,5.0,2.0,0.0,-0.1969357440679108,1.1886299604412522,0.5442404772162083,1.91
147323210.0,Male,61.0,5,White,None,5.0,1.0,0.0,1.5799280683814674,0.5500030890284286,0.4934769472342603,0.01
147323250.0,Male,31.0,2,White,University,1.0,2.0,0.0,0.10253568499659113,-0.14944538918561617,1.3361515449345973,0.82
147324050.0,Male,74.0,6,White,ALevel,3.0,2.0,0.0,0.1324828279030413,1.7360244216522438,-0.866985656281946,0.5
147324090.0,Female,40.0,3,White,GCSE,3.0,3.0,0.0,,,1.7524124907865708,1.75
147324170.0,Female,91.0,7,White,None,5.0,4.0,0.0,,,-0.35935035646246616,1.43
147324210.0,Female,76.0,7,White,None,1.0,5.0,0.0,-0.745966697352831,,-0.15629623653467414,-1.22
147324250.0,Male,42.0,3,White,Other,5.0,2.0,1.0,,,0.13813223736062427,2.35
147324290.0,Male,42.0,3,White,GCSE,3.0,3.0,1.0,1.0308971150965471,,-1.1208033061916862,1.05
147325010.0,Male,50.0,4,White,None,3.0,4.0,0.0,0.5018309237492604,-0.3623210129898906,-1.7807291959570102,-0.26
147325050.0,Female,69.0,6,White,University,1.0,4.0,0.0,-0.4564776492571459,,-0.35935035646246616,0.01
147325210.0,Male,83.0,7,White,None,5.0,5.0,0.0,,,1.0518757770356884,-1.22
147325250.0,Male,49.0,4,White,University,1.0,5.0,0.0,-0.47644241119477926,0.7426048438989626,1.0518757770356884,-1.22
147326050.0,Female,29.0,2,White,University,4.0,1.0,0.0,-1.3449095554818349,,-0.10553270655272615,
147326090.0,Female,83.0,7,White,None,5.0,2.0,0.0,,,,0.14
147326130.0,Male,42.0,3,Asian or Asian British,ALevel,5.0,1.0,0.0,,-0.4941011610592034,-0.8162221262999981,1.14
147326210.0,Male,36.0,3,White,ALevel,1.0,1.0,0.0,-0.4664600302259626,-0.9401262776014929,-0.8365275382927774,0.02
147327090.0,Male,50.0,4,White,University,1.0,3.0,0.0,,,-1.1106506001952965,0.01
147327170.0,Male,52.0,4,White,University,3.0,4.0,0.0,0.4119894950299098,0.519592285627818,-0.15629623653467414,0.7
147327210.0,Female,73.0,6,White,University,1.0,5.0,0.0,1.5599633064438339,1.502874928914229,,-0.09
147327250.0,Male,79.0,7,White,University,2.0,5.0,1.0,,,-0.35935035646246616,
147327290.0,Female,73.0,6,White,GCSE,3.0,5.0,0.0,0.9909675912212802,,0.05691058938950747,-0.67
147328010.0,Female,31.0,2,White,University,3.0,1.0,1.0,,,0.06706329538589707,
147328090.0,Male,53.0,4,White,ALevel,5.0,5.0,0.0,1.000949972190097,1.3812317153117863,-0.11568541254911573,-0.01
147328130.0,Female,35.0,3,White,University,3.0,3.0,0.0,-1.3449095554818349,-0.8793046708002716,-0.35935035646246616,-0.48
147328250.0,Male,49.0,4,White,University,1.0,1.0,0.0,-0.21690050600554428,,-0.35935035646246616,-0.24
147328290.0,Female,61.0,5,White,University,5.0,4.0,0.0,1.040879496065364,,-1.3340101321158677,-0.94
147328330.0,Female,40.0,3,White,University,1.0,4.0,1.0,-0.17697098213027737,-0.3623210129898906,-0.3695030624588558,0.49
147329010.0,Female,37.0,3,Asian or Asian British,GCSE,5.0,1.0,0.0,,-0.8590308018665311,0.13813223736062427,2.68
147329090.0,Male,43.0,3,Asian or Asian British,Other,3.0,2.0,0.0,,,-0.5624044763902581,-0.52
147329130.0,Female,25.0,2,Asian or Asian British,None,8.0,2.0,1.0,-0.7659314592904646,0.3168535962904137,2.483407322526622,0.95
147329210.0,Female,75.0,7,Asian or Asian British,None,6.0,2.0,0.0,,,-0.613168006372206,
147329250.0,Female,52.0,4,White,None,5.0,2.0,1.0,-0.20691812503672757,-0.8793046708002716,1.2955407209490388,0.95
147329290.0,Female,37.0,3,Asian or Asian British,University,2.0,1.0,0.0,,,-0.4202665924408038,-0.03
147330010.0,Female,66.0,6,White,ALevel,5.0,2.0,0.0,-0.17697098213027737,,-0.11568541254911573,0.51
147330170.0,Male,76.0,7,White,Other,1.0,4.0,1.0,,-0.473827292125463,-0.35935035646246616,-1.0
147330210.0,Female,62.0,5,White,University,1.0,4.0,0.0,2.1688885455416544,0.48918148222720736,-0.8771383622783356,-0.01
147330250.0,Male,86.0,7,Black or Black British,GCSE,1.0,4.0,0.0,,-0.3623210129898906,-0.10553270655272615,-1.0
147331290.0,Female,34.0,2,White,University,1.0,3.0,0.0,-0.1570062201926439,0.18507344822110092,0.05691058938950747,-0.43
147332010.0,Male,20.0,1,Mixed,ALevel,1.0,4.0,0.0,1.0209147341277305,,1.031570365042909,0.28
147332050.0,Female,59.0,5,White,GCSE,5.0,4.0,0.0,,,-0.8263748322963878,0.29
147332130.0,Male,66.0,6,White,None,1.0,4.0,0.0,-0.17697098213027737,-1.0313586878033247,0.09752141337506587,-0.97
147332330.0,Female,52.0,4,White,GCSE,3.0,5.0,0.0,0.1324828279030413,-0.10889765131813531,-0.4710301224227518,-0.73
147333010.0,Male,59.0,5,White,University,1.0,2.0,0.0,0.1225004469342246,-0.17985619258622682,0.75744730314039,-0.75
147333050.0,Female,22.0,1,White,University,5.0,2.0,0.0,,,-0.11568541254911573,-0.25
147333090.0,Female,64.0,5,White,None,5.0,1.0,0.0,,,0.5442404772162083,0.23
147333130.0,Male,29.0,2,White,University,4.0,2.0,0.0,-2.7923547959602613,-2.9472393020417953,-0.35935035646246616,-1.22
147333210.0,Female,29.0,2,White,None,3.0,2.0,0.0,-1.3449095554818349,-1.0313586878033247,-0.35935035646246616,-1.0
147333250.0,Male,62.0,5,White,None,5.0,2.0,0.0,,-0.6968398503966078,-0.35935035646246616,-1.0
147334010.0,Male,81.0,7,White,ALevel,5.0,4.0,0.0,-1.0454381264173331,0.0026086278174370565,0.13813223736062427,
147334050.0,Female,34.0,2,White,ALevel,2.0,3.0,1.0,0.06260616112132421,,-0.35935035646246616,0.25
147334130.0,Female,79.0,7,White,GCSE,2.0,1.0,0.0,-0.7659314592904646,,0.3411863572884163,-1.22
147334170.0,Male,57.0,5,White,ALevel,2.0,3.0,1.0,1.599892830319101,,2.2600477906060505,0.56
147334210.0,Male,27.0,2,White,ALevel,4.0,2.0,0.0,,-0.7272506537972183,0.2904228273064683,
147334250.0,Male,32.0,2,White,ALevel,4.0,2.0,1.0,0.9909675912212802,0.9047957953688861,0.2904228273064683,0.51
147334290.0,Male,51.0,4,White,ALevel,5.0,2.0,0.0,,,-0.11568541254911573,
147335010.0,Female,62.0,5,White,GCSE,3.0,4.0,0.0,,,-0.14614353053828452,-0.73
147335050.0,Female,67.0,6,White,None,5.0,4.0,0.0,,0.2560319894891924,-0.11568541254911573,1.7
147335170.0,Male,64.0,5,White,ALevel,3.0,3.0,0.0,-0.17697098213027737,,0.3513390632848059,-0.94
147335210.0,Female,53.0,4,White,University,5.0,3.0,0.0,0.4119894950299098,0.15466264482049027,0.33103365129202666,-1.22
147335250.0,Male,71.0,6,White,None,5.0,3.0,0.0,1.5899104493502842,0.18507344822110092,-0.35935035646246616,-0.01
147336010.0,Male,70.0,6,White,University,1.0,3.0,0.0,0.7114609240944116,0.803426450700184,0.08736870737867626,0.19
147336050.0,Male,68.0,6,White,None,5.0,5.0,0.0,-1.3249447935442016,-1.1023172290714163,-0.35935035646246616,
147336130.0,Male,57.0,5,White,None,1.0,4.0,0.0,0.0925533040277744,-0.17985619258622682,-0.11568541254911573,-0.94
147336170.0,Female,55.0,5,White,University,1.0,5.0,0.0,-0.4664600302259626,-0.027802175583173584,-0.39996118044802453,-0.25
147336250.0,Male,18.0,1,White,GCSE,3.0,3.0,0.0,-0.4564776492571459,0.0026086278174370565,0.3411863572884163,0.51
147336290.0,Female,30.0,2,Asian or Asian British,University,1.0,5.0,0.0,-0.7559490783216478,-1.477383804345614,-1.3340101321158677,-0.48
147337050.0,Female,45.0,4,Asian or Asian British,ALevel,1.0,3.0,0.0,-1.9837819374861057,-1.7612179694179801,0.3411863572884163,0.08
147337210.0,Female,21.0,1,Mixed,University,7.0,2.0,1.0,0.10253568499659113,-0.11903458578500552,-0.6030153003758165,1.63
147337250.0,Male,77.0,7,White,GCSE,1.0,1.0,0.0,,2.171912603727663,2.452949204537453,
147337290.0,Female,16.0,1,White,GCSE,5.0,2.0,0.0,-0.17697098213027737,,1.9656193167107523,0.69
147338010.0,Female,70.0,6,White,ALevel,1.0,5.0,0.0,-2.2433238426753412,,-1.5776750760292182,
147338050.0,Male,67.0,6,White,GCSE,1.0,5.0,0.0,0.1324828279030413,-0.08862378238439488,-0.5725571823866478,0.57
147338090.0,Female,55.0,5,White,University,4.0,4.0,0.0,-0.17697098213027737,0.40808600649224563,-0.35935035646246616,0.01
147338130.0,Male,78.0,7,White,ALevel,4.0,5.0,0.0,1.889381878414786,,0.5442404772162083,
147338170.0,Female,40.0,3,White,University,1.0,5.0,0.0,,,,-0.73
147338210.0,Female,77.0,7,White,ALevel,5.0,4.0,0.0,0.7414080670008619,0.33712746522415415,,-0.48
147339010.0,Male,35.0,3,White,University,1.0,5.0,1.0,0.6815137811879615,-0.3623210129898906,-0.35935035646246616,-1.22
147339050.0,Female,47.0,4,White,University,1.0,5.0,0.0,-0.1570062201926439,0.043156365684917916,0.05691058938950747,-1.22
147339090.0,Male,70.0,6,White,University,1.0,5.0,0.0,0.1225004469342246,,-0.21721247251301173,-1.22
147339130.0,Female,57.0,5,White,GCSE,4.0,5.0,0.0,-0.17697098213027737,0.5601400234952989,-0.15629623653467414,-0.47
147339170.0,Female,30.0,2,White,University,4.0,2.0,1.0,,,0.13813223736062427,1.98
147340010.0,Male,55.0,5,White,ALevel,3.0,3.0,0.0,-0.1570062201926439,0.07356716908552856,-0.35935035646246616,0.19
147340050.0,Female,30.0,2,White,Other,7.0,5.0,0.0,,,1.0518757770356884,-0.95
147340090.0,Female,66.0,6,White,GCSE,1.0,5.0,0.0,-0.47644241119477926,,0.3411863572884163,-0.02
