ID_code,IQ
135860,107
139100,118
699250,99
111010,94
798720,98
544290,104
472880,106
438120,101
710350,93
293250,101
232330,94
469310,109
403340,95
234310,96
282150,130
575910,132
276380,87
252590,113
975990,104
895250,91
449910,107
811560,94
480020,96
795300,104
822840,96
581060,96
640070,104
618040,101
697680,100
393600,116
548580,99
414620,103
434990,97
247600,115
302670,103
168240,96
318730,111
278100,119
257730,98
874680,110
300780,93
584290,92
273870,101
969680,108
218880,88
193290,93
751520,105
341960,110
678010,111
625340,91
775470,114
188440,96
685140,98
495650,113
347360,95
159540,103
565990,109
475120,109
407020,106
582590,92
497700,103
251340,104
100500,106
801660,97
945590,102
663510,95
711780,100
379300,97
991840,117
328040,113
838020,98
776710,102
646950,100
475070,91
992540,96
754100,101
832960,99
942890,130
359300,127
599120,89
541560,100
910980,116
993640,97
198780,116
374470,111
964850,98
971670,98
380700,112
402490,91
430990,97
727300,93
456240,106
899410,98
740680,97
154090,100
180970,99
422820,97
381780,116
861020,109
895480,107
128500,112
307930,94
674090,94
319040,119
995400,97
178860,104
625950,94
570290,109
346860,95
780060,103
534590,92
124090,104
237830,109
707880,103
235000,90
436050,106
565250,106
954180,103
754550,93
759480,97
319200,119
328420,134
500840,123
614430,120
717350,94
674800,96
330530,116
100190,105
438430,110
339610,109
184940,107
673840,92
593110,112
356520,95
391590,94
110440,105
322370,97
913880,110
974320,117
275300,100
299530,90
685100,100
902080,105
419040,101
510140,104
298910,113
882200,107
921800,92
818110,105
892220,111
112900,111
139070,95
585830,104
554200,102
144930,97
222770,119
864780,123
766130,93
296030,106
956300,99
908310,97
268240,115
368480,93
551140,111
368940,100
727020,104
148020,89
852120,120
916330,99
135410,125
911760,95
210980,92
174880,103
793960,110
259430,99
475500,110
971690,102
350710,112
276580,102
397340,104
492160,112
178250,87
109420,106
105930,115
865330,100
849540,107
843920,97
639220,106
819620,129
892690,116
871800,98
229610,121
712260,100
885520,107
208320,108
626380,97
595670,88
336290,103
531760,99
312180,97
777240,89
594680,97
223400,108
228650,105
755710,117
659810,103
650280,118
211530,126
101360,118
963560,98
492780,85
983970,110
307720,94
186060,110
512350,102
971620,114
315870,127
541610,95
272740,134
721010,103
592020,100
195080,97
549110,106
815900,100
753110,96
577830,96
382440,99
987750,91
169190,102
492750,107
248670,94
163820,102
603200,101
284070,123
790090,109
392840,102
689630,104
951660,104
485430,134
768630,112
714500,107
781230,91
253550,111
504640,107
197670,112
710300,116
740520,98
876750,103
475460,101
399840,105
377310,102
298340,98
507390,94
225250,124
418160,106
567610,124
232990,112
175550,109
582100,95
664040,100
768120,94
236320,94
832840,103
921280,94
997380,104
419200,94
547370,91
335870,108
367150,97
711190,102
320630,98
891070,103
242620,106
616210,109
326350,100
701600,103
831270,101
171910,101
911490,101
842950,103
365270,97
314380,100
904170,88
812850,112
248160,97
713970,133
326680,109
905000,119
824820,101
813820,101
397830,113
390300,95
977480,98
352450,120
382710,97
207320,94
384650,98
857980,103
902700,101
240820,112
687570,105
687190,100
371450,100
724710,100
547520,90
590970,106
419790,88
137170,121
317310,89
457550,101
359800,98
176000,120
829050,103
598350,115
463060,94
337990,97
483270,93
801790,99
702350,110
999530,104
663950,91
675610,108
626480,105
951360,121
362760,119
810400,121
426820,100
802970,103
490540,107
636540,105
658330,115
327660,113
634240,106
286510,105
541890,95
415740,117
969660,98
970390,110
116040,88
728580,106
772000,97
999950,106
104240,115
328180,126
144380,102
810160,98
719950,108
206590,91
557010,105
946670,104
652510,116
966760,102
951290,107
828700,103
724880,96
995700,115
139910,89
852540,101
569580,117
311490,85
950970,123
623320,98
493630,110
703490,111
399300,113
117360,113
213590,95
646540,102
329080,119
541050,124
910860,102
257610,87
946410,140
309180,103
191960,102
342580,116
664740,106
979380,104
860130,136
507210,102
868560,103
363290,117
314180,92
880670,95
175910,106
764440,96
752840,97
130210,106
411220,107
353670,99
841840,116
763970,100
898400,104
785900,101
955340,85
162940,101
494870,100
491790,101
589470,106
796720,128
278890,115
184920,99
882330,127
898430,96
429960,120
537570,101
454820,92
446710,106
583450,99
957800,108
226380,94
701600,102
102560,100
176020,99
770070,100
349810,104
995310,88
199390,104
146630,91
399370,117
147040,95
257870,94
821530,110
258780,104
464880,95
366070,101
888200,95
664470,96
963100,125
230300,95
362020,119
190300,101
746070,99
622020,101
313170,98
107300,103
233430,123
800490,91
262140,102
230470,101
215820,87
605800,92
729340,97
150920,110
839390,102
532380,111
452160,89
160270,98
441780,105
490520,115
836480,95
367730,110
161170,106
779140,106
372670,120
234910,85
632840,110
473120,94
993920,105
537580,105
279120,90
545590,90
757090,98
709530,130
939880,109
861600,110
837870,122
674630,97
984180,122
541610,104
780920,92
757910,103
665510,110
274820,111
622320,110
617170,88
262350,133
450870,112
821490,105
525550,90
793660,107
289350,113
776040,104
478140,93
103410,91
620590,104
349630,100
154380,108
847270,93
624130,91
124640,111
690520,103
244590,109
914100,104
126580,101
914790,106
361180,110
633820,112
149230,104
231900,116
659250,105
989120,92
744880,108
913560,118
526810,118
459060,90
241930,106
368110,108
236420,96
932620,101
124460,115
294880,102
688250,99
318330,90
546390,126
488500,145
959980,114
235030,121
265510,109
572850,107
147940,103
792860,96
745220,100
847770,98
228870,101
539560,118
448940,101
969480,119
221560,100
310000,98
756530,126
356390,112
223140,108
249780,111
529420,106
304060,102
206700,109
452060,133
457020,122
218860,97
672460,111
123590,139
463120,96
668880,95
621330,118
195590,104
851410,99
646570,118
183190,103
889770,92
757190,105
249280,105
912340,109
475060,120
391090,104
903440,117
188790,103
487890,103
138890,90
271970,88
730760,107
521500,93
266340,87
102180,107
822380,100
187470,108
392390,102
283200,91
167860,93
730890,88
487780,103
990550,109
549060,96
121020,94
298760,106
540490,114
187620,110
298160,117
711980,104
873110,117
389600,92
816190,99
729040,87
419810,107
566920,104
716910,101
431790,98
460300,106
176680,110
795320,118
765250,104
340660,112
476980,94
163460,122
158260,108
947490,107
699250,106
189880,94
975740,99
365840,103
152580,112
814310,99
214360,95
996400,110
682570,97
334160,91
269720,103
396260,97
257390,109
412230,108
158250,98
455530,96
962800,90
832670,105
587780,107
691240,121
171580,104
569410,89
480540,110
663240,150
206210,96
480360,114
307130,102
698200,107
495080,111
859910,100
269680,91
330390,110
203970,97
258120,113
493750,106
717130,98
175840,98
155030,111
811740,132
728310,121
113240,98
990550,101
469540,105
644280,107
310810,92
317160,96
397400,94
121700,98
824360,112
106660,99
643550,101
274300,99
850570,98
384000,111
746430,96
745010,100
289340,101
739980,124
782220,96
491810,100
808090,100
297300,94
210040,95
859840,117
630620,128
159490,104
736720,99
945150,95
302500,88
701640,104
586380,89
534600,116
775940,104
123980,111
672680,95
103560,102
341000,108
587140,109
330040,97
685000,99
260420,126
724020,91
536490,91
660200,105
586240,161
709270,93
226910,105
436940,102
640950,108
168370,103
838310,91
914370,124
657690,115
832300,111
353600,105
101030,94
944160,88
748570,96
555190,100
919670,99
287550,99
516380,94
539810,107
294930,104
586390,104
727920,95
603390,91
808390,99
245040,90
223040,98
552040,106
814860,108
277690,91
584440,99
782730,158
230350,92
499890,96
555650,115
973650,89
684370,94
965300,98
690230,101
283480,124
855300,101
265320,106
429440,104
111310,87
870450,106
510640,89
408700,103
865100,101
432710,116
385980,130
653080,115
686390,104
573220,98
603970,97
323300,94
807740,98
898270,100
893560,126
743140,121
167780,101
223000,92
271180,98
376060,112
124620,123
622180,103
291660,90
358860,118
210620,102
207160,111
160760,106
693940,134
694750,111
133610,131
252540,98
367940,104
360450,126
318550,106
707260,91
569080,103
403910,115
500320,103
641850,145
155150,95
332120,102
271260,100
570600,104
691970,98
828140,93
294820,105
293090,97
658520,91
166100,111
548110,104
187490,89
251800,95
273330,112
724660,109
683740,118
314160,101
939360,113
557000,92
202780,96
943980,109
673910,111
498700,86
581330,103
750270,106
256260,112
327390,96
836860,110
592960,85
485990,98
791950,100
379130,106
380000,99
823080,107
322620,103
669910,101
394490,94
351060,88
675920,92
578760,99
852030,111
204200,98
489760,111
910810,96
579400,98
849210,122
797060,117
519300,99
291690,97
678520,105
879690,87
952780,103
992220,92
237140,93
201300,124
763060,95
965840,104
658280,90
117610,103
873700,104
618610,96
866340,102
557040,91
806180,115
122720,108
115380,105
888800,120
669420,94
520710,93
868890,102
148100,93
566790,124
399100,104
156520,108
176060,97
221170,103
532250,104
116200,114
731930,110
533780,112
468810,93
843580,111
413080,94
402780,104
466530,98
260530,101
923220,103
983600,107
691060,97
210560,99
709470,101
694480,105
672080,109
268230,93
503460,107
252170,100
874240,96
442750,118
903340,124
909940,101
236890,90
703650,113
737940,102
262930,102
120880,116
804470,111
792740,115
187430,106
154820,97
196950,96
316190,102
617440,126
125530,119
484390,91
253240,114
606610,118
807230,102
131670,99
521600,116
144300,123
261700,107
102560,111
923870,98
897900,94
232710,106
340470,112
791490,130
239920,100
499040,100
304280,107
558480,96
175650,111
983440,107
396160,117
572660,111
988790,99
707600,105
778410,93
267330,96
580750,134
372120,105
801400,95
310550,103
931710,103
826660,97
525220,117
894650,94
716020,94
559020,103
239540,90
696220,98
572220,115
176580,89
626960,107
788340,95
281600,104
610480,100
849840,118
970370,108
513270,125
939580,92
368820,106
895970,99
619140,96
611220,93
409660,113
984400,117
901800,111
356670,89
945970,97
929170,93
931810,125
273840,121
875190,107
638690,92
702510,110
191280,103
990460,93
307280,105
411190,104
292950,105
411830,108
906740,94
520000,109
182930,123
318800,113
582660,96
517250,92
302660,112
583530,103
109120,93
725520,91
830110,102
109170,95
365980,109
575810,100
594880,91
486810,97
131220,124
402990,91
168060,103
646500,105
135480,97
487700,92
216140,102
577240,93
298730,107
255610,116
761420,103
573780,105
603920,90
101790,115
575700,97
509110,94
651180,110
188280,116
460860,122
197480,91
694260,100
162440,108
328130,95
156290,102
896640,132
483440,116
923090,104
634600,91
170300,96
818450,87
879590,97
536490,106
210930,112
187770,89
824300,99
574530,104
507200,112
872240,102
737730,92
286890,100
429820,95
623880,110
464010,118
868780,106
704570,92
279180,97
728060,91
576330,87
889730,106
322310,101
399480,93
774510,103
337160,105
809620,110
301690,113
209890,104
449070,91
102330,116
741750,102
732170,116
217080,121
418380,126
233960,100
221320,110
172210,97
797010,106
336190,100
499620,102
188400,106
227850,105
308710,104
221560,96
419390,126
756750,105
719630,91
434530,110
137240,104
616860,102
165720,94
269140,89
419860,98
994730,94
776030,106
387970,92
998230,117
434430,104
764030,100
372990,110
121860,97
296520,100
349970,104
309640,107
815510,109
452600,124
501970,118
706520,106
316880,96
659750,94
332350,98
690700,110
236160,112
552500,91
178280,103
577990,91
580640,111
941890,123
122070,92
963830,92
822650,111
742690,94
876690,112
717180,99
352560,108
469420,119
381020,91
252980,90
394210,99
336830,108
616970,105
826100,110
299490,104
808740,103
506790,94
458920,120
627010,106
753910,100
900450,96
703910,97
532530,92
461110,102
486190,118
782110,106
462990,90
384880,112
545240,90
894960,108
687400,95
534700,117
951270,104
524040,91
491770,87
977610,87
678790,92
767600,97
164830,104
437650,111
892640,104
357270,100
522550,96
979250,102
742430,99
201470,100
944060,111
971690,107
123910,112
974750,113
798160,127
439520,91
260320,89
580920,117
642690,106
392510,95
873520,96
898680,105
656090,101
387280,108
321010,108
845680,96
673840,121
646990,101
774150,100
478120,97
449190,105
651230,98
550510,107
601080,101
315510,104
868000,93
924730,113
817720,94
441520,98
539900,103
815200,97
320130,104
211000,114
829590,96
699040,101
291490,102
991300,107
437770,91
148080,93
523210,97
760640,109
703090,95
768090,92
569690,120
513720,111
401620,123
400550,105
489890,97
627510,90
319550,109
805040,89
426600,99
712000,115
155800,110
948690,93
617180,107
372550,92
504350,124
611580,91
607420,111
837280,99
619160,91
736990,109
551970,95
354660,109
659320,93
755680,95
683770,92
409790,112
106210,104
582260,94
273240,88
212300,128
796210,103
453070,100
419250,103
266890,89
401340,91
229330,102
872170,100
772460,109
848660,94
997350,116
639120,89
141130,93
237820,106
656990,107
924920,101
284260,120
147080,101
322220,90
343350,99
968900,101
537540,105
168860,111
474100,117
372800,104
764160,102
612030,150
559870,111
578490,106
446360,100
864260,118
281020,111
468880,98
328920,104
586180,103
794990,95
337200,100
372990,118
925100,103
401370,86
583500,97
900280,109
516040,113
293630,115
434160,92
570860,94
790540,96
261620,117
825360,92
167420,110
717600,129
911470,102
250310,104
980480,94
468540,105
357890,97
781220,119
505650,117
645580,89
212820,117
516290,128
983070,88
999960,123
728340,100
678140,114
755870,103
451830,93
862740,125
104960,125
462880,116
664220,109
235940,101
302700,96
580630,102
835100,91
905420,104
838120,105
178180,93
940650,97
714770,98
859840,113
295650,103
295480,102
908310,96
423070,115
307360,99
558030,102
354530,109
467920,109
243300,106
431650,96
848880,111
959360,88
957920,96
422310,110
551480,117
771850,127
439340,99
617570,92
867160,92
363190,117
423540,107
418870,94
574660,101
797980,111
260890,101
588830,111
710580,96
427830,114
381250,99
964050,89
688390,117
232770,94
139150,104
869210,95
960140,100
600550,120
560300,102
783020,108
212310,130
373540,117
896570,102
562920,115
251020,148
276330,100
450140,122
221090,93
942540,112
960860,98
320460,92
383370,97
986960,97
331810,97
860780,96
694510,105
128880,108
252110,89
659350,96
290720,99
655840,121
533420,95
484640,115
272380,108
219430,94
751170,134
726980,131
912390,93
234810,106
132190,108
971390,100
259640,120
712750,98
957340,103
821310,98
800810,103
426490,94
559780,114
275150,118
440080,97
295340,95
339100,113
872500,89
170250,100
324840,108
438460,95
495890,100
562500,94
693820,97
318060,95
225410,114
126550,96
346480,100
628730,96
770550,110
154940,102
189440,105
439360,91
130020,113
453690,98
400190,91
516390,114
598290,100
730090,119
266510,90
909560,102
535970,111
911380,89
496900,100
995610,94
507880,98
257580,104
324720,103
205860,101
309750,98
324230,99
147840,97
820620,92
537860,96
814560,86
811970,117
429460,100
727000,106
826160,110
466950,96
742590,104
834900,109
853950,120
534740,101
918770,116
733810,93
768910,101
533570,95
966700,114
976410,116
867690,96
981500,111
940720,112
297630,131
561380,96
599800,103
806990,92
648700,96
755440,113
190640,94
506630,97
307790,105
442210,99
637310,99
634780,102
321910,119
748130,100
396300,112
431010,96
322220,104
587380,112
572120,99
142140,108
355310,123
568600,98
587380,92
375600,95
798620,98
612730,95
816920,99
695850,108
176160,127
717130,108
826230,101
508540,125
721390,104
941000,119
816110,94
969300,100
227230,102
637650,97
636530,122
647280,113
686710,111
290620,99
794220,110
129600,103
291420,108
201500,95
413840,91
145900,104
570400,93
263990,94
402540,109
257330,90
801960,105
781390,93
977340,116
681840,106
337420,99
168260,93
677130,100
434460,105
995060,106
514710,111
562030,133
702110,88
290200,103
469490,104
638160,119
716880,92
783750,94
122180,128
738360,98
229850,89
349870,96
652480,100
959710,122
289950,85
626200,91
295860,130
170120,95
779150,108
635280,111
238360,114
437720,113
935510,100
285590,112
158040,98
258550,107
872900,95
747610,93
985770,121
828250,102
906840,105
583020,97
774060,112
691430,96
892090,88
578360,96
854760,101
808250,94
834140,89
965390,101
222790,108
109740,95
766580,106
622680,101
286780,121
899280,98
783640,121
654560,96
107140,112
480490,91
803920,102
808460,103
427970,107
193500,121
697370,106
180420,110
892750,92
750290,110
775420,97
920490,102
163060,97
717540,92
103500,111
796450,124
792290,103
952170,109
328070,102
158540,105
150280,98
693230,97
264600,98
423260,109
385460,120
355440,116
942080,100
529460,102
391210,93
276550,95
485990,104
737130,95
929830,122
498500,111
592130,105
609560,145
957430,107
681450,107
272330,93
717350,94
843610,116
462590,103
171380,93
129740,103
992910,95
571530,99
517690,89
238120,92
730420,113
768160,94
989410,95
740230,118
979760,97
586440,116
471960,94
362180,89
659840,86
376170,116
564550,93
997960,94
450240,103
871550,88
440030,95
783090,94
172550,108
621220,99
167450,102
438490,109
659510,101
628480,121
415450,111
543820,105
566320,102
555790,103
880380,111
952980,101
317330,116
993740,107
876760,101
114180,113
433080,93
119440,99
871740,92
661580,117
549800,89
438910,99
487280,100
600890,109
750550,117
797350,112
346540,88
648480,88
188440,99
183050,113
205970,110
407020,104
490600,89
944100,93
903870,106
309860,115
658550,106
967140,103
116200,89
799440,107
198750,98
430760,101
445490,95
983430,131
442230,103
445570,101
112820,110
352370,125
101570,103
630120,89
768920,116
215440,100
540210,98
736000,88
415280,119
543370,113
198600,106
451370,98
681780,92
788850,92
425450,113
957550,99
936250,89
416400,93
791880,105
156490,98
200590,112
331130,99
125740,101
285530,108
825090,92
219690,101
848740,111
101400,105
793500,118
249780,91
940050,106
855770,118
668840,91
728450,103
698870,104
993720,91
129920,90
423420,108
924230,102
166750,95
700220,109
464940,95
811110,91
968450,99
701480,120
225140,88
442830,97
121260,116
892010,119
125180,118
602760,109
645860,100
424270,117
345270,91
454380,134
271630,92
783340,102
708180,95
219440,91
399330,111
255050,91
951610,99
299060,106
378260,93
168260,104
332940,103
914320,125
304940,101
333230,92
386310,95
492460,104
321080,103
171320,85
982340,91
156980,99
983650,93
855990,95
378490,113
670170,111
207570,103
696980,99
855640,95
886600,105
484600,93
341720,95
840090,100
695280,93
484010,95
333540,130
998670,121
643310,110
670600,106
702110,96
221220,94
682450,124
158850,108
421510,88
894870,103
966230,99
665040,112
926080,118
244720,90
113540,102
390260,103
992240,138
331830,107
657330,104
424410,104
548710,104
897970,96
282130,99
836900,95
993110,99
277410,99
462790,117
306780,101
219460,100
414920,95
818510,95
356140,94
620800,103
758250,94
410620,97
257470,110
125110,106
628480,106
172340,121
925900,89
242590,110
963620,94
106420,102
844180,105
792950,141
896640,110
326980,84
893300,107
944210,94
139290,112
509740,94
283040,104
620860,91
130760,101
640100,89
876350,92
650190,103
311020,104
928620,102
544790,103
911160,102
824070,105
327300,96
671580,94
199210,98
524840,98
269580,121
345040,87
184220,103
142360,91
781200,98
780100,87
171740,96
344950,89
661140,103
650150,122
791690,89
501170,99
308330,109
867310,102
761080,123
818980,100
795850,101
314100,137
108270,89
839170,118
108640,101
430900,102
945940,125
789770,97
818420,104
759320,95
884370,96
102570,106
358850,120
643970,105
379720,89
430500,111
169590,98
983660,111
793040,121
232260,95
275410,101
719960,121
249590,96
685320,112
944320,103
981710,100
531040,94
460150,127
646640,102
259640,118
700940,94
816280,95
573220,105
697180,96
203250,118
646580,93
825600,110
709290,123
224080,112
428730,98
729890,102
305300,100
411810,97
464450,92
625820,103
481420,114
598350,104
248130,111
679450,102
658970,117
197170,101
550550,126
969450,115
778720,120
806340,100
629740,99
289000,109
169060,110
353300,97
426390,99
128730,102
442560,110
585220,117
616400,104
923710,102
312720,92
359690,102
371490,111
828000,122
125600,117
827970,110
293640,118
951330,112
964490,95
751720,94
497710,94
773910,116
692400,97
612110,96
323060,117
801780,106
331540,97
922400,99
487440,96
170810,95
550060,95
843890,122
305390,96
553700,102
163160,93
367950,106
503500,93
695150,116
667610,93
113200,99
903690,91
798440,91
947420,100
883690,97
596100,114
477610,92
913920,102
128460,95
127410,111
411570,100
563960,95
392990,97
152000,106
396620,97
363780,95
757600,97
322320,93
907680,88
872520,96
132170,102
499000,106
926410,102
315300,109
351270,109
888820,104
644690,101
898190,112
129500,102
531890,99
722780,100
439180,109
722240,96
512800,107
773060,99
260140,108
588140,98
557290,104
807170,121
742050,104
759870,96
742920,116
691850,94
130910,88
230630,98
966790,105
527120,97
261720,99
698210,88
492130,95
235280,104
513780,99
679010,123
210060,114
316740,102
444330,99
393400,104
261900,90
407520,103
574530,98
835620,105
759700,95
375560,90
258220,118
658380,104
434240,112
688170,107
390930,101
798420,105
619030,86
523620,100
695490,103
679350,98
937740,94
398600,110
782920,94
919210,108
339440,96
544200,108
627760,93
949320,98
350100,103
797640,111
489710,87
365390,99
101040,93
821530,130
107330,102
987670,95
860460,100
994190,117
203180,106
169780,92
465080,99
664000,95
239160,101
106750,97
703910,93
808670,102
466120,89
239160,114
455340,92
554180,95
632480,97
597350,95
962810,110
360360,95
419670,108
736890,104
695590,124
336470,99
774860,117
378790,113
659460,93
375950,96
379050,112
492910,93
873720,107
924490,100
568700,109
938740,102
998160,106
850550,117
694080,97
188550,107
529300,114
109950,100
765710,107
176850,106
306580,113
360910,97
353420,95
306420,96
848700,108
827630,111
892800,111
164560,123
467050,95
436270,94
545920,98
918580,91
262590,108
571530,128
856320,93
220280,96
616470,99
306040,113
144040,93
341320,96
360740,94
760370,95
689400,88
635100,99
873920,107
898390,91
849250,116
552710,102
420250,103
279700,100
541960,121
470180,94
848050,114
558180,139
889520,104
427650,96
453110,92
732960,115
574960,93
447210,97
980470,90
753230,113
572400,112
554120,98
939000,92
518260,107
111680,96
870540,110
255760,109
716980,100
992570,99
801060,103
382720,104
731630,106
539470,102
197680,108
448150,136
176600,94
162710,96
846300,112
245560,104
827530,101
742100,102
227090,106
241540,120
449120,91
402380,97
104070,103
424350,118
347440,92
357810,111
258690,104
359830,93
434390,107
952440,109
981900,98
275690,103
328600,104
288660,126
784380,95
862370,93
729870,116
694230,91
521560,94
551270,91
613350,144
110640,100
412270,96
897410,94
218430,108
162710,105
900500,102
873490,142
178860,86
235200,105
450980,94
834620,114
787010,100
275350,105
929940,104
221550,116
110290,102
251080,102
682920,107
821130,104
408770,109
178170,95
844160,129
371960,90
571340,96
449340,118
570340,97
568600,96
187950,112
526120,98
446500,102
920780,99
844660,111
182440,91
107760,102
842240,99
264390,108
188040,93
119060,98
826170,94
265990,105
190350,93
540190,101
713170,119
273310,92
718510,95
927230,93
346210,96
146460,96
908270,96
302200,102
761450,120
214490,106
485810,92
501440,124
495190,97
610750,95
903740,111
568470,101
342190,96
444050,102
812200,101
568930,99
207870,130
733370,100
418100,93
253350,92
463490,87
351130,114
639840,101
148960,100
294700,92
504460,119
334420,96
238430,105
139250,115
402430,95
587780,99
851670,109
727520,126
131100,106
529510,107
106990,106
136170,103
510210,94
820720,124
150460,103
670320,99
223560,93
189470,98
284480,115
446780,113
872240,94
651660,110
817680,98
582010,137
224370,99
906640,89
912170,110
550210,109
277490,91
885180,96
453410,108
316590,98
773940,105
835520,95
597870,95
583820,93
489360,106
104950,91
926600,95
135360,101
659830,100
564740,100
453640,100
734970,114
560500,92
709820,90
789580,98
251160,94
100200,92
412170,101
393940,111
769420,111
190430,111
356710,99
396500,101
935290,103
194000,106
784950,98
868980,107
776470,125
681150,121
736710,93
681330,108
207250,106
130840,95
490710,121
979780,118
915560,94
114550,110
630990,96
400790,115
291960,96
518720,99
488860,98
510280,90
322270,102
105910,101
386660,92
653090,89
496900,111
725230,118
576450,96
351260,103
418750,100
101140,111
189940,92
792190,101
169450,101
371080,99
647300,115
299520,97
940480,97
451280,94
392290,95
264420,105
210820,95
429070,98
807760,89
153620,99
113480,96
801430,100
254700,108
394250,86
812780,95
440910,91
475930,134
257110,124
942920,115
816610,103
339240,99
817030,98
820200,101
427440,107
251320,95
157210,125
756180,117
196910,88
965870,103
537070,93
919330,112
971800,94
459430,104
131030,101
967140,103
630840,105
470070,92
146560,104
346410,93
873850,93
688090,110
316920,99
728350,119
905580,94
949370,107
192720,99
457680,114
370170,115
508270,105
285880,101
687030,118
143610,94
486830,90
250840,96
707510,101
330840,103
113210,104
877270,99
994090,89
934620,100
110140,102
146880,114
592850,104
948860,101
265440,93
319360,115
958890,119
844850,95
792160,95
406700,89
978490,92
304150,91
792900,117
516680,109
254570,101
326930,92
725860,110
418450,92
535680,105
915210,99
995900,109
905270,98
298310,101
396070,101
236100,123
751350,97
974120,103
497490,98
825610,93
952300,102
641130,127
903250,111
191470,96
777180,98
168620,117
382740,110
331140,119
110890,107
406370,86
504370,115
602110,91
280730,141
335790,94
161870,96
677450,86
442010,101
315570,92
189260,92
926960,105
824300,97
550600,96
201070,111
321740,105
164540,111
779940,97
654870,121
490690,93
438530,98
842600,108
778920,96
772450,93
896790,106
132290,101
591700,94
234200,112
268210,105
399170,111
836670,96
916060,95
689350,94
459410,113
123160,112
296700,107
409680,100
601290,93
120830,93
737460,129
526340,92
946780,100
958370,93
592580,110
288940,147
721080,104
532790,122
902210,93
914250,102
642720,105
233050,105
623720,105
713840,98
225180,96
986910,107
692420,92
816010,99
483430,99
162640,97
278820,111
717840,97
788870,101
209960,101
560730,97
245730,108
322640,94
726750,104
878630,97
467670,106
714120,105
454650,112
848420,88
413720,118
344900,97
159850,97
640420,98
662880,104
654120,91
163110,112
236210,123
938700,101
556380,91
284200,108
128550,90
167860,107
902280,104
553450,112
666350,108
708020,100
254100,140
957140,122
996590,93
116600,101
213100,94
530450,101
562030,92
542890,102
453200,117
178870,102
987510,102
927110,104
716400,91
431720,108
131680,107
662020,99
650490,92
421810,104
534120,120
626420,98
682230,108
813110,101
514460,87
598090,99
145940,97
101930,112
215500,104
992380,117
129270,92
710900,97
164250,104
122610,112
971460,120
811580,96
150220,88
452880,102
653010,95
636510,123
406750,95
972860,103
431080,102
644720,91
125940,99
581390,95
848220,106
137000,90
470510,118
269630,111
561430,91
762200,92
604030,124
130240,119
889300,117
656440,96
684710,97
816040,107
587060,90
778000,98
748000,106
940580,118
199400,97
546590,108
543630,117
895250,100
801320,86
853260,97
593060,91
921860,126
483760,107
385090,122
255440,108
917440,105
670320,100
424850,95
268280,107
192720,112
490240,100
448040,114
825640,99
258470,98
505850,98
625630,113
597810,111
573380,97
499460,104
571220,98
734590,96
425150,123
138570,101
380500,110
526760,101
715180,101
258580,106
549120,115
113190,103
178710,104
684460,99
254280,93
860120,114
284600,94
822220,110
658750,107
714000,96
959720,96
145180,97
773760,98
833890,113
615750,96
773110,101
283150,104
101390,91
432920,101
576320,122
425630,85
474900,115
189100,99
608820,102
431970,105
961030,110
103170,114
460860,92
224870,102
745610,93
839640,102
243280,100
159360,95
797640,111
557380,106
937410,99
999220,103
864540,108
215910,132
173080,94
173100,99
926900,108
325380,97
810000,103
760500,100
279470,105
182330,105
244150,92
391950,94
261770,86
937800,87
746790,106
260540,98
200070,116
651330,109
834320,113
751110,114
164780,109
537110,108
216860,92
266870,96
626410,108
954980,105
151160,115
506570,101
754220,103
767380,91
762870,89
829420,95
854010,109
992930,111
150380,101
236860,121
110570,101
770560,100
305120,105
531430,106
682600,123
116330,102
158720,111
358270,117
724230,93
672280,124
556190,124
470520,110
954320,99
324240,105
340710,132
733390,101
884800,113
527690,103
250610,115
380400,114
984200,105
739700,100
267510,104
780020,98
745280,119
368420,107
450220,103
341950,101
791420,98
184790,98
399930,95
659400,104
205690,91
109260,94
246840,97
194580,100
553870,100
128690,96
455560,104
566710,100
495400,96
321960,100
653000,114
384520,88
135410,118
468520,106
533030,95
174660,116
804020,98
595100,109
618610,102
977720,95
833140,115
935150,109
350040,109
339740,85
976900,95
180370,100
968220,95
533110,98
895450,102
906620,89
586560,89
815950,88
570310,110
594930,92
644940,93
892420,93
468140,108
586320,117
359440,104
529610,106
677810,97
352970,95
961130,114
715520,99
234040,103
435100,92
374640,109
147980,98
731020,114
290730,95
366670,115
651920,101
165300,103
431840,102
667060,107
836260,113
971720,97
840740,94
676560,133
761220,117
851660,119
859730,87
595320,94
340610,90
815730,94
919630,91
870600,92
488070,97
793210,114
749870,124
937110,97
709260,91
412640,97
162270,104
919440,94
410220,100
873460,103
188730,109
707680,97
139780,97
649990,88
893950,101
122010,102
252060,103
385690,100
847840,94
120640,102
206960,94
753120,119
536000,100
976420,123
282160,100
511540,97
586410,92
109720,116
578570,115
198400,112
870510,107
831490,116
178300,98
863960,118
339310,105
140190,113
987780,90
387850,96
438180,93
696360,94
779970,93
821610,119
325050,97
438130,108
251550,119
893820,96
359800,113
460700,99
409760,93
655780,102
288130,98
402410,110
748650,95
111820,94
280020,120
534250,128
578720,99
930250,102
795960,103
270480,91
112620,100
365510,94
647000,123
706410,97
152260,112
146660,102
842990,98
762750,95
356350,111
901930,116
473530,107
524380,103
760900,93
879510,96
501200,119
796090,106
514370,109
344600,114
991450,99
859300,117
557550,120
283810,91
637230,103
397460,90
780840,116
176750,89
935900,98
127880,101
839560,105
